idinsert,folio,int,entidad,desc_ent,munici,desc_mun,locali,desc_loc,maq,completa,sexo,edad,meses,intsel,intsel2,eti001,eti002,eti003,eti101,eti102,eti102a_v1,eti102b_v1,eti102c_v1,eti102d_v1,eti102e_v1,eti102a_v2,eti102b_v2,eti102c_v2,eti102d_v2,eti102e_v2,eti102_1,eti103,eti104a,eti104b,eti104c,eti104d,eti1041a,eti1041b,eti1041c,eti1041d,eti1041e,eti1041f,eti1041g,eti1041esp,eti1042a,eti1042b,eti1042c,eti1042d,eti1042e,eti1042f,eti1042g,eti1042esp,eti105a,eti105b,eti105c,eti105d,eti105e,eti105f,eti105g,eti105h,eti105i,eti105j,eti105k,eti105l,eti105m,eti105n,eti105o,eti105p,eti105q,eti106a,eti106b,eti106c,eti106d,eti106e,eti107,eti108a,eti108b,eti108c,eti108d,eti108e,eti108f,eti108g,eti108esp,eti108h,eti109a,eti109b,eti109c,eti109d,eti109e,eti109f,eti109g,eti109esp,eti109h,eti110a,eti110b,eti110c,eti110d,eti110e,eti110f,eti110g,eti110esp,eti110h,eti111a,eti111b,eti111c,eti111d,TIEMPO_GEN,origen,c1,est_var,region_h,code_upm,rural,ponde_f,version,p6_figura1,p6_figura2,p6_ninguno,p6_NoSabeNoResp,p6_leen,edad1
1084531,30126002300189990161,1,30,VERACRUZ DE IGNACIO DE LA LL,126,PASO DE OVEJAS,0023,EL MANGO,MC063,1,2,23,2,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,1,3,3,4,2016/10/04,0,1,30001,4,4o37,1,5687.421472591257,2,0,0,0,0,0,1
1084546,30126013300189990081,1,30,VERACRUZ DE IGNACIO DE LA LL,126,PASO DE OVEJAS,0133,SALMORAL PARTE DEL SUR,MC063,1,2,24,3,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,4,4,3,3,2016/10/04,0,1,30001,4,4o37,1,796.0430571025661,2,0,0,0,0,0,1
1085079,30126013300189990091,1,30,VERACRUZ DE IGNACIO DE LA LL,126,PASO DE OVEJAS,0133,SALMORAL PARTE DEL SUR,MC065,1,1,24,2,1,,8,8,1,1,2,,,,,,0,0,0,0,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,1,,,,,,,,,1,,,,4,4,2,4,2016/10/04,0,1,30001,4,4o37,1,2814.0104068029336,2,0,0,0,0,0,1
1085089,30126013300189990111,1,30,VERACRUZ DE IGNACIO DE LA LL,126,PASO DE OVEJAS,0133,SALMORAL PARTE DEL SUR,MC065,1,2,56,1,1,,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,3,2016/10/04,0,1,30001,4,4o37,1,1198.276073391046,2,0,0,0,0,0,4
1086281,30131000105540060011,2,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC069,1,1,24,11,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,5,5,2016/10/04,0,1,30002,4,4o56,2,12647.548449298574,2,0,0,0,0,0,1
1086278,30131000105540060031,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC069,1,1,26,7,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,3,3,2016/10/04,0,1,30002,4,4o56,2,12647.548449298574,2,0,0,0,0,0,1
1086275,30131000105540060041,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC069,1,1,78,11,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,5,5,5,1,2016/10/04,0,1,30002,4,4o56,2,6425.308663085371,2,0,0,0,0,0,5
1086273,30131000105540060051,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC069,1,1,51,4,1,13,8,8,1,1,2,,,,,,0,0,0,0,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,1,1,5,1,2016/10/04,0,1,30002,4,4o56,2,13882.382801640913,2,0,0,0,0,0,4
1086288,30131000105540090041,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC069,1,2,22,3,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,4,1,3,3,2016/10/04,0,1,30002,4,4o56,2,5758.866532770492,2,0,0,0,0,0,1
1086285,30131000105540090071,2,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC069,1,2,53,1,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,3,2016/10/04,0,1,30002,4,4o56,2,6284.11404906306,2,0,0,0,0,0,4
1087045,30131000105540170011,3,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC071,1,1,36,1,1,,8,8,1,1,2,,,,,,0,0,0,0,0,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,4,5,5,4,2016/10/04,0,1,30002,4,4o56,2,15680.534952241513,2,0,0,0,0,0,2
1087060,30131000105540170051,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC071,1,1,51,7,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,4,5,5,2016/10/04,0,1,30002,4,4o56,2,12913.844466642708,2,0,0,0,0,0,4
1087088,30131000105540170081,2,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC071,1,2,41,9,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,2,3,4,2,2016/10/04,0,1,30002,4,4o56,2,6276.975522608328,2,0,0,0,0,0,3
1085638,30131000105540510071,4,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC067,1,2,40,4,1,,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,30002,4,4o56,2,10654.340031795718,2,0,0,0,0,0,3
1087062,30131000105540510081,3,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC071,1,2,61,7,1,12,8,8,1,1,2,,,,,,0,0,0,0,0,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,4,4,4,4,2016/10/04,0,1,30002,4,4o56,2,7243.268298656893,2,0,0,0,0,0,5
1085648,30131000105540510101,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC067,1,1,53,2,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,30002,4,4o56,2,13151.731075238762,2,0,0,0,0,0,4
1085652,30131000105540600101,1,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC067,1,2,32,2,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,30002,4,4o56,2,8158.394254758198,2,0,0,0,0,0,2
1085657,30131000105540600121,2,30,VERACRUZ DE IGNACIO DE LA LL,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO,MC067,1,2,50,11,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,30002,4,4o56,2,8902.494902839335,2,0,0,0,0,0,4
1084433,30141001400679990031,1,30,VERACRUZ DE IGNACIO DE LA LL,141,SAN ANDRÉS TUXTLA,0014,BUENOS AIRES TEXALPAN,MC063,1,1,34,9,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,2,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,1,,,,,,1,,,1,,,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o29,1,11037.385413169613,2,0,0,0,0,0,2
1084455,30141007600679990051,1,30,VERACRUZ DE IGNACIO DE LA LL,141,SAN ANDRÉS TUXTLA,0076,SAN ISIDRO XOTEAPAN (SAN ISIDRO TEXCALTITÁN),MC063,1,2,23,1,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,3,4,4,1,2016/10/04,0,1,30001,4,4o29,1,8278.118932787336,2,0,0,0,0,0,1
1084465,30141009200679990041,1,30,VERACRUZ DE IGNACIO DE LA LL,141,SAN ANDRÉS TUXTLA,0092,XOTEAPAN,MC063,1,1,53,0,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,1,2,1,1,2016/10/04,0,1,30001,4,4o29,1,22194.933732084453,2,0,0,0,0,0,4
1086081,30142003900269990051,2,30,VERACRUZ DE IGNACIO DE LA LL,142,SAN JUAN EVANGELISTA,0039,JIMBA DE MICHAPAN,MC069,1,2,27,3,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,5,4,4,4,2016/10/04,0,1,30001,4,4o35,1,2553.055219049942,2,0,0,0,0,0,1
1086781,30142003900269990121,2,30,VERACRUZ DE IGNACIO DE LA LL,142,SAN JUAN EVANGELISTA,0039,JIMBA DE MICHAPAN,MC071,1,1,43,2,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,2,2016/10/04,0,1,30001,4,4o35,1,2345.2198280260045,2,0,0,0,0,0,3
1085403,30142004300269990061,4,30,VERACRUZ DE IGNACIO DE LA LL,142,SAN JUAN EVANGELISTA,0043,LA LIMA,MC067,1,2,20,6,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,30001,4,4o35,1,20499.948006567378,2,0,0,0,0,0,1
1073535,30154000500279990031,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0005,GUTIÉRREZ ZAMORA,MC029,1,1,25,9,1,13,8,8,1,1,2,,,,,,0,0,0,0,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,2,4,2,2,2016/10/04,0,1,30001,4,4o93,1,10931.865476141224,2,0,0,0,0,0,1
1073529,30154000500279990071,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0005,GUTIÉRREZ ZAMORA,MC029,1,1,55,3,1,14,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,4,5,4,2,2016/10/04,0,1,30001,4,4o93,1,5964.754185327645,2,0,0,0,0,0,4
1086314,30154004500279990041,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC069,1,2,31,7,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,1,1,2016/10/04,0,1,30001,4,4o93,1,3239.0396821124277,2,0,0,0,0,0,2
1086319,30154004500279990051,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC069,1,2,26,2,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,1,5,3,2,2016/10/04,0,1,30001,4,4o93,1,3239.0396821124277,2,0,0,0,0,0,1
1086326,30154004500279990071,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC069,1,1,39,0,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,1,,,,,,1,,,1,,,,,,1,,,1,,,,,,1,4,4,3,2016/10/04,0,1,30001,4,4o93,1,2975.3606696685065,2,0,0,0,0,0,2
1087140,30154004500279990081,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC071,1,1,35,6,1,,8,8,1,1,2,,,,,,0,0,0,0,0,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,4,4,3,4,2016/10/04,0,1,30001,4,4o93,1,2975.3606696685065,2,0,0,0,0,0,2
1087136,30154004500279990101,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC071,1,1,29,5,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o93,1,5724.998975989847,2,0,0,0,0,0,1
1087128,30154004500279990111,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC071,1,2,37,6,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o93,1,2153.997048366835,2,0,0,0,0,0,2
1087126,30154004500279990121,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC071,1,2,56,10,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,4,2016/10/04,0,1,30001,4,4o93,1,1218.923937973427,2,0,0,0,0,0,4
1087122,30154004500279990131,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),MC071,1,2,40,8,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o93,1,2153.997048366835,2,0,0,0,0,0,3
1086330,30154008200279990021,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC069,1,2,21,11,1,14,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o93,1,1841.0477874423893,2,0,0,0,0,0,1
1086331,30154008200279990031,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC069,1,2,35,8,1,,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,5,2016/10/04,0,1,30001,4,4o93,1,2448.6340948233874,2,0,0,0,0,0,2
1086335,30154008200279990041,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC069,1,2,30,8,1,13,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,5,1,2016/10/04,0,1,30001,4,4o93,1,1841.0477874423893,2,0,0,0,0,0,2
1087149,30154008200279990071,3,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC071,1,1,36,5,1,,8,8,1,1,2,,,,,,0,0,0,0,0,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,4,5,5,5,2016/10/04,0,1,30001,4,4o93,1,5073.52337298056,2,0,0,0,0,0,2
1087153,30154008200279990081,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC071,1,2,50,6,1,12,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,4,5,4,4,2016/10/04,0,1,30001,4,4o93,1,4156.967692849616,2,0,0,0,0,0,4
1087162,30154008200279990091,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC071,1,2,30,6,1,,8,8,1,1,2,,,,,,0,0,0,0,0,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,1,4,4,4,2016/10/04,0,1,30001,4,4o93,1,3682.0955748847787,2,0,0,0,0,0,2
1087159,30154008200279990101,2,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC071,1,2,31,4,1,13,8,8,1,1,2,,,,,,0,0,0,0,0,2,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,4,4,4,2016/10/04,0,1,30001,4,4o93,1,3682.0955748847787,2,0,0,0,0,0,2
1087167,30154008200279990111,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC071,1,2,66,10,1,,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o93,1,652.3760313206004,2,0,0,0,0,0,5
1087168,30154008200279990121,1,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,MC071,1,2,38,1,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o93,1,1224.3170474116937,2,0,0,0,0,0,2
1086227,30160006701329990031,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),MC069,1,2,28,3,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,30001,4,4o32,1,1017.101235468906,2,0,0,0,0,0,1
1085591,30160006701329990131,3,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),MC067,1,1,25,9,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,30001,4,4o32,1,7190.901134919013,2,0,0,0,0,0,1
1086264,30160012501329990021,2,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,MC069,1,2,45,0,1,12,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,4,2016/10/04,0,1,30001,4,4o32,1,901.8446922973884,2,0,0,0,0,0,3
1086268,30160012501329990041,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,MC069,1,2,30,1,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,3,4,2016/10/04,0,1,30001,4,4o32,1,678.067490312604,2,0,0,0,0,0,2
1086259,30160012501329990051,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,MC069,1,1,61,9,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,1,1,2016/10/04,0,1,30001,4,4o32,1,1307.8572220632466,2,0,0,0,0,0,5
1087041,30160012501329990091,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,MC071,1,2,60,5,1,,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,5,5,3,2016/10/04,0,1,30001,4,4o32,1,510.34428510895253,2,0,0,0,0,0,5
1087037,30160012501329990101,2,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,MC071,1,2,29,2,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,1,4,3,4,2016/10/04,0,1,30001,4,4o32,1,1356.134980625208,2,0,0,0,0,0,1
1086235,30160013901329990011,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),MC069,1,1,52,0,1,13,8,8,1,1,2,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,1,1,2016/10/04,0,1,30001,4,4o32,1,1146.4340384836516,2,0,0,0,0,0,4
1086245,30160013901329990021,6,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),MC069,1,1,25,6,1,,8,8,1,1,2,,,,,,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,5,1,1,2016/10/04,0,1,30001,4,4o32,1,6303.359181238832,2,0,0,0,0,0,1
1086252,30160013901329990031,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),MC069,1,1,40,11,1,10,8,8,1,1,2,,,,,,0,0,0,0,0,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,4,2016/10/04,0,1,30001,4,4o32,1,1091.9808063610017,2,0,0,0,0,0,3
1086239,30160013901329990041,1,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),MC069,1,1,46,7,1,,8,8,1,1,2,,,,,,0,0,0,0,0,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,5,5,2016/10/04,0,1,30001,4,4o32,1,1637.9712095415025,2,0,0,0,0,0,3
