folio,int,idinsert,entidad,munici,locali,sexo,edad,intsel,intsel2,completa,cam00,cam01,cam02,cam03,cam04a,cam04b,cam04c,cam04d,cam04e,cam04f,cam04esp,cam04g,cam05a,cam05b,cam05c,cam05d,cam05e,cam05f,cam05g,cam05esp,cam05h,cam05i,cam06,cam07,cam08,cam09,cam10,cam11,cam12,cam13,TIEMPO_GEN,region_h,code_upm,est_var,ponde_f,h218a,h218b,gp_edad,CHECATE,MIDETE,MUEVETE,Area
19021002608429990151,1,1060977,19,021,0026,2,65,1,,1,4,1,99,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,99,1,4,5,3,3,2,3,2016/10/04,1,1o09,111,1552.9732587563321,2,2,3,0,1,0,2
19021013708429990011,1,405114,19,021,0137,1,80,1,13,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o09,111,1463.4340155042103,0,0,3,0,0,0,2
19021013708429990021,3,405116,19,021,0137,2,34,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,1,2016/10/04,1,1o09,111,3045.8097898111537,3,2,1,1,0,1,2
19021013708429990031,2,405124,19,021,0137,2,62,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,2,3,3,3,1,2016/10/04,1,1o09,111,3503.6537832946847,2,2,3,1,0,0,2
19021013708429990041,2,405126,19,021,0137,2,32,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,3,2016/10/04,1,1o09,111,2030.5398598741021,3,3,1,0,0,1,2
19021013708429990051,1,405131,19,021,0137,2,43,1,10,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o09,111,1932.6717074315877,3,3,2,1,0,1,2
19021013708429990061,2,1061683,19,021,0137,2,37,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,2,2,1,1,2016/10/04,1,1o09,111,3865.3434148631754,4,2,1,0,0,0,2
19021013708429990071,2,1061687,19,021,0137,2,44,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,2016/10/04,1,1o09,111,3865.3434148631754,3,3,2,1,0,1,2
19021013708429990081,1,1061690,19,021,0137,1,25,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,3,2016/10/04,1,1o09,111,2710.751219662153,3,3,1,0,0,1,2
19021013708429990091,1,1061689,19,021,0137,2,28,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,1,3,3,2016/10/04,1,1o09,111,1015.2699299370511,3,3,1,1,0,1,2
19021013708429990101,1,1061694,19,021,0137,2,32,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,1,1o09,111,1015.2699299370511,2,6,1,1,0,1,2
19021013708429990111,1,1060983,19,021,0137,2,33,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,2,1,3,2,2016/10/04,1,1o09,111,1015.2699299370511,3,3,1,0,0,1,2
19021013708429990121,2,1060987,19,021,0137,1,23,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,1,2016/10/04,1,1o09,111,4066.126829493229,2,6,1,1,1,1,2
19021013708429990131,2,1060996,19,021,0137,2,29,1,13,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,2,3,3,1,3,2016/10/04,1,1o09,111,2030.5398598741021,3,1,1,1,1,0,2
19021013708429990141,1,1060984,19,021,0137,1,21,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,3,3,2,2016/10/04,1,1o09,111,1355.3756098310764,3,2,1,0,1,1,2
19021013708429990151,1,1060992,19,021,0137,2,26,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,4,3,3,3,3,2016/10/04,1,1o09,111,1015.2699299370511,2,6,1,0,0,0,2
19021014008429990011,1,405133,19,021,0140,2,35,1,10,1,4,1,4,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o09,111,1946.501266142371,3,3,1,1,1,1,2
19021014008429990021,1,405134,19,021,0140,2,37,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,2,3,3,3,3,2016/10/04,1,1o09,111,1946.501266142371,3,3,1,1,0,0,2
19021014008429990031,1,405138,19,021,0140,2,35,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,1,1o09,111,1946.501266142371,3,3,1,1,0,1,2
19021014008429990041,1,405143,19,021,0140,2,38,1,12,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o09,111,1946.501266142371,3,3,1,1,1,1,2
19021014008429990061,1,1061698,19,021,0140,2,59,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,2,1,3,3,3,3,2016/10/04,1,1o09,111,1764.3623847453202,0,0,2,0,0,1,2
19021014008429990071,1,1061702,19,021,0140,2,32,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,1,1,2016/10/04,1,1o09,111,1022.534865336771,2,6,1,0,0,0,2
19021014008429990091,1,1061703,19,021,0140,2,55,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,3,3,1,2016/10/04,1,1o09,111,1764.3623847453202,2,1,2,0,0,1,2
19021014008429990101,1,1061704,19,021,0140,1,49,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,3,3,1,2016/10/04,1,1o09,111,3076.707763908499,2,3,2,0,1,1,2
19021014008429990111,1,1061001,19,021,0140,2,72,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,99,3,2,2016/10/04,1,1o09,111,832.7418573750226,2,6,3,0,0,1,2
19021014008429990121,1,1061002,19,021,0140,2,21,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,3,2016/10/04,1,1o09,111,1022.534865336771,4,1,1,0,0,1,2
19021014008429990131,1,1061004,19,021,0140,2,38,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,1,3,2,2016/10/04,1,1o09,111,1946.501266142371,2,6,1,1,0,1,2
19026000119740090011,1,405092,19,026,0001,2,35,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,3,3,2,2016/10/04,1,1o72,123,3158.274251620779,3,3,1,1,0,1,1
19026000119740090211,4,405086,19,026,0001,2,26,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,1,1,3,3,3,1,2016/10/04,1,1o72,123,18155.893639062117,10,4,1,0,0,1,1
19026000119740090271,1,405099,19,026,0001,2,22,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,2,1,3,3,3,3,2016/10/04,1,1o72,123,4538.973409765529,3,3,1,0,0,1,1
19026000119740090341,1,405095,19,026,0001,2,34,1,15,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,3,2016/10/04,1,1o72,123,4538.973409765529,2,6,1,1,1,1,1
19026000119740180011,1,405076,19,026,0001,2,47,1,10,1,4,1,2,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o72,123,8356.07983382288,3,3,2,1,1,1,1
19026000119740180041,1,405085,19,026,0001,2,44,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,4,1,1,3,3,3,3,2016/10/04,1,1o72,123,2785.3599446076273,3,3,2,0,0,1,1
19026000119740180081,1,405083,19,026,0001,2,53,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,1,2016/10/04,1,1o72,123,2011.5566924723091,3,3,2,1,0,1,1
19026000119740180111,1,405082,19,026,0001,2,46,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,2,1,3,3,3,3,2016/10/04,1,1o72,123,2785.3599446076273,3,3,2,1,0,1,1
19026000119740180131,1,405073,19,026,0001,2,59,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,1,1o72,123,2011.5566924723091,3,3,2,1,0,1,1
19026000119740240011,1,1061660,19,026,0001,2,29,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,3,1,2016/10/04,1,1o72,123,5398.289370511578,3,3,1,0,0,1,1
19026000119740240071,1,1061662,19,026,0001,1,48,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,2,3,2016/10/04,1,1o72,123,10125.90171095031,2,6,2,0,0,1,1
19026000119740240121,1,1061665,19,026,0001,2,32,1,10,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,4,3,3,3,3,2016/10/04,1,1o72,123,5398.289370511578,2,5,1,0,0,0,1
19026000119740240171,1,1061666,19,026,0001,2,31,1,,1,4,1,1,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,1,1o72,123,5398.289370511578,3,3,1,1,0,1,1
19026000119740240221,1,1061664,19,026,0001,1,44,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,3,3,1,2016/10/04,1,1o72,123,5062.950855475155,2,1,2,0,1,1,1
19026000119740300011,1,1061661,19,026,0001,2,29,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o72,123,4596.721163070434,6,1,1,1,0,1,1
19026000119740300101,2,1061654,19,026,0001,2,23,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,1,1o72,123,9193.442326140868,3,3,1,1,0,1,1
19026000119740300141,1,1061659,19,026,0001,1,29,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,1,2016/10/04,1,1o72,123,7747.178209023657,3,3,1,0,0,1,1
19026000119740300191,1,1061658,19,026,0001,2,52,1,,1,4,1,2,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,IMSS,0,0,1,2,2,1,3,3,3,3,2016/10/04,1,1o72,123,2309.8900732533707,3,3,2,0,0,1,1
19026000119740400011,1,1060968,19,026,0001,2,31,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,1,1o72,123,4810.23750111838,4,3,1,1,0,1,1
19026000119740400061,1,1060966,19,026,0001,2,42,1,10,1,4,1,4,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,2,2016/10/04,1,1o72,123,3347.0231861850975,4,2,2,1,1,1,1
19026000119740400101,1,1060960,19,026,0001,2,44,1,13,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,99,2,4,2,3,3,3,2,2016/10/04,1,1o72,123,6694.046372370195,3,3,2,0,1,0,1
19026000119740400151,1,1060965,19,026,0001,1,61,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,99,99,99,99,99,99,2016/10/04,1,1o72,123,6326.897233720493,2,3,3,0,0,0,1
19026000119740400191,1,1060964,19,026,0001,2,58,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,1,1,3,2,3,3,2016/10/04,1,1o72,123,2417.1837837565595,2,5,2,0,0,1,1
19026000119740400241,1,1060963,19,026,0001,2,54,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,2,1,3,2016/10/04,1,1o72,123,2417.1837837565595,3,2,2,0,0,0,1
19026000119740490011,1,1060962,19,026,0001,2,62,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,4,1,3,3,1,3,2016/10/04,1,1o72,123,2503.5861326160757,2,6,3,0,1,0,1
19026000119740490081,1,1060946,19,026,0001,2,57,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,2,3,2016/10/04,1,1o72,123,2503.5861326160757,2,3,2,0,0,0,1
19026000119740490141,2,1060952,19,026,0001,2,47,1,,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,1,CENTRO DE SALUD,0,0,1,3,3,1,2,3,3,2,2016/10/04,1,1o72,123,6933.325377067324,3,3,2,0,0,1,1
19026000119740490201,1,1060954,19,026,0001,2,60,1,10,1,4,1,4,2,,,,,,,,,0,0,1,0,0,0,1,IMSS,0,0,1,3,1,1,3,3,3,2,2016/10/04,1,1o72,123,5007.172265232151,3,3,3,1,0,1,1
19026000119740490261,2,1060956,19,026,0001,1,33,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,3,2,2016/10/04,1,1o72,123,16793.637199972127,3,2,1,0,0,1,1
19033000105420020021,2,1061115,19,033,0001,1,61,1,,1,4,1,1,2,,,,,,,,,0,0,0,1,0,0,1,CARTELES EN EL IMSS,0,0,1,3,2,1,3,3,3,2,2016/10/04,1,1o73,123,22286.047950938162,2,6,3,1,0,1,1
19033000105420020101,1,405247,19,033,0001,2,54,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,1,3,2,2016/10/04,1,1o73,123,4257.179445235845,2,6,2,0,0,1,1
19033000105420020171,2,1061096,19,033,0001,2,44,1,10,1,4,1,2,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,4,1,1,3,3,1,3,2016/10/04,1,1o73,123,11789.652410137156,2,6,2,0,0,0,1
19033000105420020241,2,1061101,19,033,0001,2,37,1,,1,4,1,1,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,1,3,3,1,3,2,3,2,2016/10/04,1,1o73,123,11789.652410137156,8,3,1,1,0,1,1
19033000105420020391,3,1061092,19,033,0001,1,26,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,2,2016/10/04,1,1o73,123,57112.89591124518,10,4,1,1,0,1,1
19033000105420100011,1,405226,19,033,0001,2,48,1,10,1,4,1,1,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,1,1,1,3,3,3,3,2016/10/04,1,1o73,123,4575.391964953367,3,3,2,0,0,1,1
19033000105420100061,1,405227,19,033,0001,2,53,1,,1,4,1,1,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,2,1,2,3,3,1,2016/10/04,1,1o73,123,6608.596742122313,2,2,2,0,0,1,1
19033000105420100111,1,405229,19,033,0001,2,34,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,1,1o73,123,6575.61086011469,3,3,1,1,0,1,1
19033000105420100301,1,405237,19,033,0001,2,53,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,3,3,1,2016/10/04,1,1o73,123,3304.2983710611566,2,6,2,1,1,0,1
19033000105420100391,1,405233,19,033,0001,2,40,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,2016/10/04,1,1o73,123,4575.391964953367,4,2,2,1,0,1,1
19033000105420120011,1,1061112,19,033,0001,2,58,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,2,3,3,3,2,2016/10/04,1,1o73,123,10552.436733388853,6,3,2,1,0,0,1
19033000105420120071,1,1061086,19,033,0001,1,33,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,2016/10/04,1,1o73,123,23594.660444271743,10,2,1,1,0,1,1
19033000105420120131,2,1061090,19,033,0001,2,57,1,15,1,4,1,4,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,4,1,1,3,3,3,1,2016/10/04,1,1o73,123,7034.9578222592345,2,5,2,0,0,1,1
19033000105420120191,2,405241,19,033,0001,1,67,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,3,2016/10/04,1,1o73,123,6248.746953523452,2,6,3,1,1,1,1
19033000105420120251,1,405243,19,033,0001,2,38,1,10,1,4,1,2,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o73,123,4870.578543337454,8,3,1,1,1,1,1
19033000105420120301,1,1061110,19,033,0001,2,27,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,3,2016/10/04,1,1o73,123,6999.843818831765,4,3,1,0,0,1,1
19033000105420160021,1,1061808,19,033,0001,2,32,1,10,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,2,1,3,3,3,1,2016/10/04,1,1o73,123,9852.493348543938,2,6,1,1,0,1,1
19033000105420160091,1,1061804,19,033,0001,2,63,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,2,2016/10/04,1,1o73,123,4950.958688865718,2,5,3,1,0,1,1
19033000105420160161,1,1061797,19,033,0001,1,42,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,2,3,3,2016/10/04,1,1o73,123,18480.924679607007,4,3,2,0,0,1,1
19033000105420160231,1,1061805,19,033,0001,2,34,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,1,1o73,123,9852.493348543938,3,3,1,1,0,1,1
19033000105420160301,1,1061801,19,033,0001,2,69,1,15,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,1,2016/10/04,1,1o73,123,5645.3488581895635,2,1,3,1,0,1,1
19033000105420160361,2,1061802,19,033,0001,2,61,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,1,2016/10/04,1,1o73,123,9901.917377731435,3,3,3,1,0,1,1
19033000105420430021,1,1061812,19,033,0001,2,42,1,10,1,4,1,1,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,1,1o73,123,6456.238224598918,3,3,2,1,1,1,1
19033000105420430101,1,1061813,19,033,0001,2,37,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,1,1o73,123,6456.238224598918,3,3,1,1,0,1,1
19033000105420430171,1,1061814,19,033,0001,2,67,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,3,3,1,2016/10/04,1,1o73,123,5316.575430410479,2,6,3,0,1,1,1
19033000105420430241,1,1061815,19,033,0001,2,26,1,12,1,4,1,1,2,,,,,,,,,0,0,0,0,0,0,1,CENTRO DE SALUD,0,0,99,3,1,1,3,3,3,3,2016/10/04,1,1o73,123,9278.704537304691,3,3,1,1,0,1,1
19039000106730010061,1,1061596,19,039,0001,1,36,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,3,1,2016/10/04,1,1o53,122,12899.417107449963,0,0,1,0,0,0,1
19039000106730010111,1,1061587,19,039,0001,1,23,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,3,1,2016/10/04,1,1o53,122,17955.902611565598,3,3,1,0,0,1,1
19039000106730010161,1,1061591,19,039,0001,1,45,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,3,2,2016/10/04,1,1o53,122,12899.417107449963,3,3,2,1,0,1,1
19039000106730010261,1,1061595,19,039,0001,2,24,1,12,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,2,1,1,3,3,1,2016/10/04,1,1o53,122,3634.9667560342723,10,3,1,0,0,1,1
19039000106730040011,1,1061579,19,039,0001,2,65,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,1,2,2016/10/04,1,1o53,122,3584.4461412256146,2,6,3,0,0,0,1
19039000106730040061,3,1061573,19,039,0001,1,20,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,1,1o53,122,32498.699768040216,3,3,1,1,0,1,1
19039000106730040111,1,1061585,19,039,0001,2,41,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,1,2016/10/04,1,1o53,122,3188.5829731175877,3,3,2,0,0,1,1
19039000106730040161,2,1061582,19,039,0001,2,47,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,2,2016/10/04,1,1o53,122,6377.165946235175,3,3,2,1,0,1,1
19039000106730040261,1,1061584,19,039,0001,2,71,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,1,2016/10/04,1,1o53,122,3850.3611902804478,2,6,3,0,0,1,1
19039000106730110011,1,1060862,19,039,0001,1,81,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o53,122,8756.714929918879,2,4,3,0,0,0,1
19039000106730110051,1,1060871,19,039,0001,2,70,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,2,2016/10/04,1,1o53,122,2418.573873348292,2,6,3,1,1,1,1
19039000106730110081,1,1060877,19,039,0001,2,38,1,12,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,1,1,3,3,3,3,2016/10/04,1,1o53,122,6008.649389506011,3,3,1,0,0,1,1
19039000106730110141,1,1060899,19,039,0001,1,68,1,10,1,4,1,2,2,,,,,,,,,1,0,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,2,2016/10/04,1,1o53,122,2918.9049766396256,7,2,3,0,0,1,1
19039000106730160011,1,404999,19,039,0001,2,56,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,1,3,2016/10/04,1,1o53,122,1967.6640207425644,2,6,2,1,1,0,1
19039000106730160111,2,405001,19,039,0001,2,59,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,3,3,1,2016/10/04,1,1o53,122,5902.992062227693,2,6,2,0,1,1,1
19039000106730160141,1,405000,19,039,0001,2,61,1,10,1,4,1,4,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,2,2,1,3,3,3,2,2016/10/04,1,1o53,122,1967.6640207425644,2,5,3,0,0,1,1
19039000106730200011,1,1060870,19,039,0001,1,68,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,99,1,99,1,3,2,2016/10/04,1,1o53,122,6786.056760572344,4,2,3,0,0,1,1
19039000106730200051,2,1060884,19,039,0001,2,62,1,,1,4,1,4,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,3,1,4,2,3,3,1,2016/10/04,1,1o53,122,11588.862577338969,2,3,3,0,0,0,1
19039000106730200121,2,1060872,19,039,0001,2,82,1,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o53,122,11245.71009712945,2,6,3,0,0,0,1
19039000106730200191,2,1060874,19,039,0001,2,89,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,99,99,99,99,99,99,99,2016/10/04,1,1o53,122,11245.71009712945,2,6,3,0,0,0,1
19039000106730240011,1,404991,19,039,0001,1,61,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o53,122,4057.12224766717,3,2,3,0,0,0,1
19039000106730240061,2,404992,19,039,0001,1,20,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,2,1,3,2016/10/04,1,1o53,122,14094.418178970838,10,3,1,1,0,0,1
19039000106730240101,1,405004,19,039,0001,1,50,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,1,1,1,2016/10/04,1,1o53,122,4057.12224766717,4,3,2,0,0,0,1
19039000106730240181,2,404994,19,039,0001,1,74,1,,1,4,1,2,1,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,1,1,1,3,3,3,2,2016/10/04,1,1o53,122,12091.898375213388,2,6,3,0,0,1,1
19039000133810100021,3,405007,19,039,0001,1,38,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,2,3,3,2016/10/04,1,1o52,122,41102.18361534951,0,0,1,0,0,1,1
19039000133810100051,1,405026,19,039,0001,2,56,1,12,1,4,1,99,2,,,,,,,,,0,0,0,0,0,0,0,,0,1,1,99,99,99,99,99,99,99,2016/10/04,1,1o52,122,5239.052233233739,2,2,2,0,0,0,1
19039000133810100151,1,405013,19,039,0001,2,71,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,2,3,3,2016/10/04,1,1o52,122,15251.763200783522,0,0,3,0,0,0,1
19039000133810190021,1,1060897,19,039,0001,2,25,1,10,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,1,3,1,2016/10/04,1,1o52,122,3956.334230446621,3,3,1,1,0,1,1
19039000133810190071,3,1060890,19,039,0001,2,32,1,10,1,4,1,3,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,4,1,1,3,3,1,2016/10/04,1,1o52,122,11869.002691339863,3,3,1,0,1,1,1
19039000133810190151,2,1060894,19,039,0001,2,49,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,3,3,1,2016/10/04,1,1o52,122,8628.673224399277,3,3,2,0,1,1,1
19039000133810280011,1,1061608,19,039,0001,1,61,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,4,1,1,1,3,3,2,2016/10/04,1,1o52,122,19240.22986068297,3,2,3,0,0,1,1
19039000133810280031,2,1061600,19,039,0001,2,62,1,14,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,1,1o52,122,12241.087122730258,2,5,3,1,0,1,1
19039000133810280061,2,1061602,19,039,0001,2,38,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,3,2,2016/10/04,1,1o52,122,9836.991838186404,3,3,1,0,0,1,1
19039000133810340011,1,1061610,19,039,0001,1,65,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,1,2016/10/04,1,1o52,122,1952.583438183828,2,6,3,1,0,1,1
19039000133810400021,1,405005,19,039,0001,2,73,1,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o52,122,4384.8819202252635,2,3,3,0,0,0,1
19039000133810400051,2,405017,19,039,0001,1,36,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,3,3,3,2016/10/04,1,1o52,122,17725.316684119476,8,3,1,1,1,0,1
19039000133810400101,1,405030,19,039,0001,2,70,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,99,99,3,3,2016/10/04,1,1o52,122,4384.8819202252635,2,3,3,0,0,1,1
19039000133810500111,1,1060887,19,039,0001,2,41,1,,1,4,1,4,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,2,4,1,3,3,3,2,2016/10/04,1,1o52,122,3681.2503030816383,3,1,2,0,1,1,1
19039000133810500221,1,1060886,19,039,0001,2,90,1,15,1,4,2,,,,,,,,,,,,,,,,,,,,,,99,99,99,99,99,99,99,2016/10/04,1,1o52,122,4445.279742817897,2,3,3,0,0,0,1
