folio,entidad,desc_ent,munici,desc_mun,locali,desc_loc,code_upm,indiceF,nseF,nse5F,est_var,region_h,area,ponde_h,nd102_hog,nd103_hog,nd104_hog,nd105_hog,nd107_hog,nd109_hog,nd110_hog,nd111_hog,nd113_hog,nd118_hog,nd116_hog,nd126_hog,nd131_hog,nd142_hog,total_prog_nuevo,prog_recod,cat_Programas
15115000600960320091,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,0.6676965364022832,2,4,222,2,1,3203.355225334023,0,0,,,,0,0,,0,0,0,,,0,0,0,0
15115000600960490021,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,2.3733977496077996,3,5,222,2,1,4608.7798498876855,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
15115000600960490071,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,0.84881997748711,3,4,222,2,1,4608.7798498876855,0,0,1,0,0,0,0,,0,1,,1,,0,2,2,1
15115000600960490111,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,1.1010815409720722,3,4,222,2,1,4608.7798498876855,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0
15115000600960490151,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,0.10113605962987193,2,3,222,2,1,4608.7798498876855,0,0,,,,0,0,,0,0,0,,,0,0,0,0
15115000600960490241,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,-0.09541645874448848,2,3,222,2,1,4608.7798498876855,0,0,1,0,0,0,0,,0,0,,,,0,1,1,1
15115000600960620041,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,-2.9080489565428134,1,1,222,2,1,4744.781642540206,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
15115000600960620131,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,0.4889978864622544,2,4,222,2,1,4744.781642540206,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
15115000600960620221,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,1.5756411342887036,3,5,222,2,1,4744.781642540206,0,0,,1,1,0,0,,0,0,,,,0,0,0,0
15115000600960620311,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,0.5342598119320887,2,4,222,2,1,4744.781642540206,0,0,,0,1,0,0,0,0,0,0,,,0,0,0,0
15115000600960620491,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,-1.1269601130039544,1,2,222,2,1,4744.781642540206,0,0,1,1,1,0,0,,0,0,,,,0,1,1,1
15115000600960650081,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,-0.6653704695362689,1,2,222,2,1,3682.4494085951237,0,0,,,,0,0,,0,0,0,,,1,1,1,1
15115000600960650181,15,MÉXICO,115,XONACATLÁN,0006,SANTA MARÍA ZOLOTEPEC,2o62,0.06146097796744965,2,3,222,2,1,3682.4494085951237,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0
15118000102190010061,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,0.795506588949484,3,4,222,2,1,13682.12740312159,0,0,0,0,0,0,0,,0,1,0,0,,0,1,1,1
15118000102190010511,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,2.456250267263869,3,5,222,2,1,13682.12740312159,0,0,,0,0,0,0,0,0,0,0,,,1,1,1,1
15118000102190010661,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,0.8858664059557646,3,4,222,2,1,13682.12740312159,0,0,,0,1,0,0,0,0,0,,,,0,0,0,0
15118000102190030161,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,3.0692945668875584,3,5,222,2,1,6486.341879998385,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
15118000102190030381,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,0.795506588949484,3,4,222,2,1,6486.341879998385,0,0,0,0,0,0,0,,0,1,,0,,0,1,1,1
15118000102190030591,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.6751269104215774,3,5,222,2,1,6486.341879998385,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0
15118000102190060021,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,2.084720905224467,3,5,222,2,1,4072.589994586824,0,0,0,1,,0,0,,0,0,0,,,0,0,0,0
15118000102190060061,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.7738674383053836,3,5,222,2,1,4072.589994586824,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
15118000102190060131,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.8194982317188133,3,5,222,2,1,4072.589994586824,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0
15118000102190060161,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.9528075231239757,3,5,222,2,1,4072.589994586824,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0
15118000102190060201,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.7258832945987659,3,5,222,2,1,4072.589994586824,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1
15118000102190080111,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,0.5430766047515744,2,4,222,2,1,3023.391448629865,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0
15118000102190080151,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,0.7502446634796497,3,4,222,2,1,3023.391448629865,0,0,1,1,0,0,0,1,0,0,,,,1,2,2,1
15118000102190100161,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.8115504155916762,3,5,222,2,1,4105.578573335319,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
15118000102190100221,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,-0.25316395294312266,2,3,222,2,1,4105.578573335319,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
15118000102190100281,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,0.36138066753590614,2,3,222,2,1,4105.578573335319,0,0,1,0,0,0,0,,0,0,,,,1,2,2,1
15118000102190100341,15,MÉXICO,118,ZINACANTEPEC,0001,SAN MIGUEL ZINACANTEPEC,2o65,1.6591061007283248,3,5,222,2,1,4105.578573335319,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0
15122000102110040011,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.8887795527751661,3,4,15000,3,1,1556.7882335130018,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1
15122000102110040051,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.253781000754298,2,3,15000,3,1,1556.7882335130018,0,0,1,0,0,0,0,0,0,0,0,,,1,2,2,1
15122000102110040091,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.8517850515785339,3,4,15000,3,1,1556.7882335130018,0,0,,,,0,0,,0,0,0,,,0,0,0,0
15122000102110040131,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,-0.9266172465536643,1,2,15000,3,1,1556.7882335130018,0,0,0,0,0,0,0,0,0,1,,1,0,0,1,1,1
15122000102110090031,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.18268201759587735,2,3,15000,3,1,2272.0693137757326,0,0,,1,1,0,0,,0,0,1,,,0,1,1,1
15122000102110090131,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,-0.16011071738752342,2,3,15000,3,1,2272.0693137757326,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
15122000102110150011,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,-0.4873777419952951,2,2,15000,3,1,2144.5552196352573,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
15122000102110150061,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,1.025203057945265,3,4,15000,3,1,2144.5552196352573,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
15122000102110150101,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,2.576648631636798,3,5,15000,3,1,2144.5552196352573,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
15122000102110150141,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.043855427889460924,2,3,15000,3,1,2144.5552196352573,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
15122000102110210031,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.06891443582567183,2,3,15000,3,1,1162.2105706410425,0,0,1,0,1,0,0,0,0,0,0,,,1,2,2,1
15122000102110210051,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,-0.7936936108616721,1,2,15000,3,1,1162.2105706410425,0,0,1,0,,0,0,,0,0,0,,,1,2,2,1
15122000102110270041,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,1.4507068336027538,3,5,15000,3,1,1468.7888986278888,0,0,,,,0,0,,0,0,0,,,1,1,1,1
15122000102110270061,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,2.2961698204590073,3,5,15000,3,1,1468.7888986278888,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
15122000102110270091,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,1.8776710842208808,3,5,15000,3,1,1468.7888986278888,0,0,,0,1,0,0,,0,0,0,,,0,0,0,0
15122000102110270161,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,2.789911264947576,3,5,15000,3,1,1468.7888986278888,0,0,,,,0,0,,0,0,0,,,1,1,1,1
15122000102110340011,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.26488826127388554,2,3,15000,3,1,1455.6980884796897,0,0,0,,,0,0,,0,1,0,0,,0,1,1,1
15122000102110340031,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,-0.7450946249458972,1,2,15000,3,1,1455.6980884796897,0,0,0,0,1,0,0,,0,1,,1,,0,1,1,1
15122000102110340051,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.9799411324754306,3,4,15000,3,1,1455.6980884796897,0,0,0,0,0,0,0,,0,0,,,,1,1,1,1
15122000102110340071,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,1.5929854320991201,3,5,15000,3,1,1455.6980884796897,0,0,0,1,1,0,0,0,0,0,0,,,1,1,1,1
15122000102110340081,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,1.3632889631033391,3,5,15000,3,1,1455.6980884796897,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0
15122000102110340101,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,1.0087692222602618,3,4,15000,3,1,1455.6980884796897,0,1,1,0,1,0,0,,0,0,,,,1,3,3,1
15122000102110340121,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o03,0.3949879252981393,2,3,15000,3,1,1455.6980884796897,0,0,1,0,0,0,0,0,0,0,,,,0,1,1,1
15122000107580010151,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-1.9273036447396534,1,1,15000,3,1,3065.6561117279257,0,0,1,0,,0,0,,0,0,,,,1,2,2,1
15122000107580010261,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-0.9266172465536643,1,2,15000,3,1,3065.6561117279257,0,0,,,,0,0,,0,0,0,,,0,0,0,0
15122000107580010321,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,1.4507068336027538,3,5,15000,3,1,3065.6561117279257,0,0,1,0,0,0,0,,0,0,0,,,1,2,2,1
15122000107580060081,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-1.723337499462669,1,1,15000,3,1,2651.699637974604,0,0,0,,,0,0,,0,1,0,0,,0,1,1,1
15122000107580060161,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,1.1608231386816943,3,4,15000,3,1,2651.699637974604,0,0,0,,,0,0,,0,0,0,,,0,0,0,0
15122000107580120031,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,0.03239359380271234,2,3,15000,3,1,3970.643989154681,0,0,,,,0,0,,0,0,0,,,0,0,0,0
15122000107580120151,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-0.4231922119781377,2,2,15000,3,1,3970.643989154681,0,0,0,0,1,1,0,,0,1,0,1,,1,3,3,1
15122000107580170031,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-1.1557748535788965,1,2,15000,3,1,3236.938034636967,0,0,1,0,0,0,0,0,0,0,0,,,1,2,2,1
15122000107580170071,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-0.9183729498650197,1,2,15000,3,1,3236.938034636967,0,0,1,0,0,0,0,0,0,0,,,,0,1,1,1
15122000107580170131,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,0.8695475186147706,3,4,15000,3,1,3236.938034636967,0,0,1,0,,0,0,0,0,0,0,,,1,2,2,1
15122000107580170201,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,0.7447242467674742,3,4,15000,3,1,3236.938034636967,0,0,,,,0,0,,0,0,0,,,0,0,0,0
15122000107580220031,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,0.4387482781323067,2,4,15000,3,1,2770.983897166933,0,0,0,0,1,0,0,,0,1,0,1,,0,1,1,1
15122000107580220071,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,0.051625627963107684,2,3,15000,3,1,2770.983897166933,0,0,0,0,0,0,0,,0,1,1,1,,0,2,2,1
15122000107580220141,15,MÉXICO,122,VALLE DE CHALCO SOLIDARID,0001,XICO,3o10,-0.7192575672573107,1,2,15000,3,1,2770.983897166933,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0
151230010012A9990011,15,MÉXICO,123,LUVIANOS,0010,LA ANTENA (NARIZ DEL CERRO),2o16,-3.6728926582736823,1,1,211,2,2,26865.258699944978,0,0,0,0,,0,0,,0,1,0,1,,0,1,1,1
151230103012A9990011,15,MÉXICO,123,LUVIANOS,0103,LOS LLANITOS,2o16,-2.578252118655698,1,1,211,2,2,3582.034493325997,0,0,,,,0,0,,0,0,1,,,0,1,1,1
151230103012A9990021,15,MÉXICO,123,LUVIANOS,0103,LOS LLANITOS,2o16,-2.5456560065858054,1,1,211,2,2,3582.034493325997,0,0,,,,0,0,,0,0,1,,,0,1,1,1
151230103012A9990031,15,MÉXICO,123,LUVIANOS,0103,LOS LLANITOS,2o16,-2.058673616478543,1,1,211,2,2,3582.034493325997,0,0,0,1,1,0,0,1,0,1,,1,1,0,1,1,1
16012003500939990011,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-0.9266172465536643,1,2,211,2,2,333.47652786861505,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16012003500939990021,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,0.6302048110060957,2,4,211,2,2,333.47652786861505,1,0,,0,0,0,0,,0,1,0,,,0,2,2,1
16012003500939990031,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,0.0524806001406688,2,3,211,2,2,333.47652786861505,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
16012003500939990041,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-0.9266172465536643,1,2,211,2,2,333.47652786861505,0,0,0,0,0,1,0,0,0,0,,,,1,2,2,1
16012003500939990051,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-1.633314911756925,1,1,211,2,2,333.47652786861505,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
16012003500939990061,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-1.2109788630228624,1,2,211,2,2,333.47652786861505,1,0,1,1,,0,0,,0,0,1,,,0,3,3,1
16012003500939990071,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-1.1502527751270353,1,2,211,2,2,333.47652786861505,0,0,0,1,1,0,0,1,0,0,,,,0,0,0,0
16012003500939990081,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-0.38489165835847794,2,3,211,2,2,333.47652786861505,1,0,1,0,0,0,0,1,0,1,0,1,0,0,3,3,1
16012003500939990091,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,0.8887293697867078,3,4,211,2,2,333.47652786861505,0,0,,,,0,0,,0,1,0,0,,1,2,2,1
16012003500939990101,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-0.07305371104023975,2,3,211,2,2,333.47652786861505,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
16012003500939990111,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-2.0843782961345276,1,1,211,2,2,333.47652786861505,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16012003500939990121,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-2.06607646543978,1,1,211,2,2,333.47652786861505,1,0,1,1,1,0,0,1,0,1,1,1,1,0,4,3,1
16012003500939990131,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-0.2068989308175044,2,3,211,2,2,333.47652786861505,0,0,1,0,0,0,0,0,0,1,,1,1,0,2,2,1
16012003500939990141,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,0.5342598119320887,2,4,211,2,2,333.47652786861505,0,0,,0,0,0,0,,0,1,,,,0,1,1,1
16012003500939990151,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0035,FELIPE ÁNGELES (EL PUJIDO),2o28,-0.20876617687672652,2,3,211,2,2,333.47652786861505,0,0,0,0,0,0,0,,0,1,0,0,,0,1,1,1
16012007500939990011,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.4220288101875044,2,2,211,2,2,934.0178867021734,0,0,,0,0,0,0,1,0,0,,,,0,0,0,0
16012007500939990021,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-1.8372810570339095,1,1,211,2,2,934.0178867021734,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
16012007500939990031,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.41371974814330914,2,2,211,2,2,934.0178867021734,0,0,0,0,,0,0,,0,0,1,,,0,1,1,1
16012007500939990041,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-1.5729498631603687,1,1,211,2,2,934.0178867021734,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16012007500939990051,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.01957510862626766,2,3,211,2,2,934.0178867021734,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16012007500939990061,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.4580107902399154,2,2,211,2,2,934.0178867021734,1,0,1,0,,0,0,,0,0,0,,,0,2,2,1
16012007500939990071,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.5613006968214537,2,2,211,2,2,934.0178867021734,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16012007500939990081,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.2068989308175044,2,3,211,2,2,934.0178867021734,0,0,,,,0,0,,0,0,1,,,0,1,1,1
16012007500939990091,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.6914003608457076,1,2,211,2,2,934.0178867021734,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0
16012007500939990101,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.022297326863050887,2,3,211,2,2,934.0178867021734,0,0,,,,1,0,,0,0,1,,,0,2,2,1
16012007500939990111,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,0.795506588949484,3,4,211,2,2,934.0178867021734,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
16012007500939990121,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-1.4303374348951006,1,1,211,2,2,934.0178867021734,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16012007500939990131,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,1.0087692222602618,3,4,211,2,2,934.0178867021734,0,0,,0,0,0,0,,0,0,,,,0,0,0,0
16012007500939990141,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,-0.6461384353758732,2,2,211,2,2,934.0178867021734,0,0,0,0,0,0,0,0,0,1,,0,1,0,1,1,1
16012007500939990151,16,MICHOACÁN DE OCAMPO,012,BUENAVISTA,0075,PUNTA DEL AGUA,2o28,1.3685653552802965,3,5,211,2,2,934.0178867021734,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16017000699999010021,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-1.0255734361236877,1,2,221,2,1,3410.2061538469584,0,0,,0,0,0,0,,0,0,,,,0,0,0,0
16017000699999010071,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,1.3143943572713082,3,4,221,2,1,3410.2061538469584,0,0,0,,,0,0,,0,1,1,0,,0,2,2,1
16017000699999010111,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-1.973736691639993,1,1,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,,0,0,1,,,0,1,1,1
16017000699999010151,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.043855427889460924,2,3,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,,0,1,0,1,,0,1,1,1
16017000699999010191,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.09982949993980794,2,3,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
16017000699999020011,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-0.8092646284441463,1,2,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
16017000699999020031,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-1.1557748535788965,1,2,221,2,1,3410.2061538469584,1,0,,,,0,0,,0,1,1,,,0,3,3,1
16017000699999020051,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.34695375935773376,2,3,221,2,1,3410.2061538469584,1,0,,,,0,0,,0,1,0,,,0,2,2,1
16017000699999020071,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.5342598119320887,2,4,221,2,1,3410.2061538469584,1,0,,,,0,0,,0,0,1,,,0,2,2,1
16017000699999020091,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.312872404980503,2,3,221,2,1,3410.2061538469584,0,0,,,,0,0,,0,1,1,,,0,2,2,1
16017000699999020101,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-0.2546902409032694,2,3,221,2,1,3410.2061538469584,1,0,0,1,1,0,0,1,0,0,,,,0,1,1,1
16017000699999030011,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-2.4190113412719927,1,1,221,2,1,3410.2061538469584,0,0,,,,0,0,,0,0,0,,,0,0,0,0
16017000699999030031,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.4412065763764894,2,4,221,2,1,3410.2061538469584,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0
16017000699999030071,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.7475224452428665,3,4,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0
16017000699999030091,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.051625627963107684,2,3,221,2,1,3410.2061538469584,0,0,0,0,1,0,0,1,0,0,,,,0,0,0,0
16017000699999030101,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-0.391621412386759,2,3,221,2,1,3410.2061538469584,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0
16017000699999040021,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,0.7502446634796497,3,4,221,2,1,3410.2061538469584,1,0,0,0,0,0,0,,0,1,,1,,0,2,2,1
16017000699999040061,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,2.576648631636798,3,5,221,2,1,3410.2061538469584,0,0,0,1,0,0,0,1,0,0,,,,0,0,0,0
16017000699999040101,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-0.9046629941564853,1,2,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,0,0,1,,1,1,0,1,1,1
16017000699999040141,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,1.6490441664580873,3,5,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
16017000699999040181,16,MICHOACÁN DE OCAMPO,017,CONTEPEC,0006,BUENAVISTA,2o46,-0.03058061571490048,2,3,221,2,1,3410.2061538469584,0,0,0,0,0,0,0,,0,1,0,1,,0,1,1,1
