folio,entidad,desc_ent,munici,desc_mun,locali,desc_loc,sa101,sa102,sa103,sa104,sa105,sa106,sa107,sa108,sa108a,sa109,sa110,sa111,sa112,sa113,sa114,sa115,code_upm,est_var,region_h,ponde_f,sum_total,niv_seg,area
16082000103080110241,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,2o67,222,2,5960.0238614550935,9,2,1
16082000103080170011,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,0,,,,,,,,2o67,222,2,3491.3749247577184,0,0,1
16082000103080170051,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,1,1,1,1,1,1,1,1,0,,,,,,,,2o67,222,2,3491.3749247577184,8,3,1
16082000103080170071,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,0,,,,,,,,2o67,222,2,3491.3749247577184,0,0,1
16082000103080240011,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o67,222,2,6364.093275791032,0,0,1
16082000103080240041,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o67,222,2,6364.093275791032,0,0,1
16082000103080240061,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o67,222,2,6364.093275791032,0,0,1
16082000103080240081,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2o67,222,2,6364.093275791032,4,1,1
16082000103080240101,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,0,,,,,,,,2o67,222,2,6364.093275791032,0,0,1
16082000103080240121,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o67,222,2,6364.093275791032,0,0,1
16082000103080290051,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,0,,,,,,,,2o67,222,2,5395.761247352838,0,0,1
16082000103080290081,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,1,1,0,0,0,0,0,0,0,,,,,,,,2o67,222,2,5395.761247352838,2,1,1
16082000103080290161,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,0,0,0,0,0,0,0,0,0,,,,,,,,2o67,222,2,5395.761247352838,0,0,1
16082000103080380021,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o67,222,2,7652.811703761869,1,1,1
16082000103080380281,16,MICHOACÁN DE OCAMPO,082,TACÁMBARO,0001,TACÁMBARO DE CODALLOS,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2o67,222,2,7652.811703761869,9,2,1
16084000101390030011,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,1,1,1,0,1,0,0,0,,,,,,,,2o66,222,2,9063.587786181515,5,2,1
16084000101390030041,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,1,0,0,0,0,0,,,,,,,,2o66,222,2,9063.587786181515,1,1,1
16084000101390030101,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,2o66,222,2,9063.587786181515,9,2,1
16084000101390070141,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,0,0,0,0,0,0,,,,,,,,2o66,222,2,6476.718602342453,0,0,1
16084000101390070311,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,0,0,0,0,0,0,,,,,,,,2o66,222,2,6476.718602342453,0,0,1
16084000101390070371,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2o66,222,2,6476.718602342453,7,2,1
16084000101390100011,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2o66,222,2,5796.766172191971,2,1,1
16084000101390100041,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2o66,222,2,5796.766172191971,4,1,1
16084000101390100051,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,1,1,1,1,1,1,1,0,,,,,,,,2o66,222,2,5796.766172191971,8,3,1
16084000101390100081,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o66,222,2,5796.766172191971,0,0,1
16084000101390140021,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,0,1,1,1,1,0,0,0,,,,,,,,2o66,222,2,7262.059843496054,5,2,1
16084000101390140071,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,0,0,0,1,1,0,0,0,,,,,,,,2o66,222,2,7262.059843496054,3,1,1
16084000101390140111,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,2o66,222,2,7262.059843496054,5,1,1
16084000101390140151,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,1,0,0,0,0,0,,,,,,,,2o66,222,2,7262.059843496054,1,1,1
16084000101390140191,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,0,0,0,0,0,0,0,0,,,,,,,,2o66,222,2,7262.059843496054,1,1,1
16084000101390140231,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,2o66,222,2,7262.059843496054,9,2,1
16084000101390140271,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o66,222,2,7262.059843496054,1,1,1
16084000101390360041,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,0,0,1,0,0,0,,,,,,,,2o66,222,2,11140.659987181445,1,1,1
16084000101390420011,16,MICHOACÁN DE OCAMPO,084,TANGAMANDAPIO,0001,SANTIAGO TANGAMANDAPIO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o66,222,2,14854.21331624193,0,0,1
16088001900349990011,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,0,1,1,0,1,1,0,0,,,,,,,,2o38,212,2,1321.0958269940977,5,2,2
16088001900349990021,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o38,212,2,1321.0958269940977,0,0,2
16088001900349990041,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2o38,212,2,1321.0958269940977,6,2,2
16088001900349990051,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o38,212,2,1321.0958269940977,1,1,2
16088001900349990061,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2o38,212,2,1321.0958269940977,3,1,2
16088001900349990071,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2o38,212,2,1321.0958269940977,6,2,2
16088001900349990081,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,2o38,212,2,1321.0958269940977,10,2,2
16088001900349990101,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2o38,212,2,1321.0958269940977,3,1,2
16088001900349990111,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0019,COLONIA MIGUEL HIDALGO,1,0,1,1,1,1,1,1,0,,,,,,,,2o38,212,2,1321.0958269940977,7,3,2
16088003300349990031,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0033,SAN PEDRO DE LOS SAUCES,1,1,1,1,1,1,1,0,0,,,,,,,,2o38,212,2,1098.3968161579496,7,3,2
16088003300349990041,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0033,SAN PEDRO DE LOS SAUCES,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2o38,212,2,1098.3968161579496,1,1,2
16088003300349990051,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0033,SAN PEDRO DE LOS SAUCES,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2o38,212,2,1098.3968161579496,11,3,2
16088003300349990111,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0033,SAN PEDRO DE LOS SAUCES,1,1,1,1,1,1,1,1,0,,,,,,,,2o38,212,2,1098.3968161579496,8,3,2
16088003300349990131,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0033,SAN PEDRO DE LOS SAUCES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o38,212,2,1098.3968161579496,0,0,2
16088003300349990141,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0033,SAN PEDRO DE LOS SAUCES,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o38,212,2,1098.3968161579496,1,1,2
16088014300349990021,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0143,FRACCIONAMIENTO PASEOS DEL VALLE,0,0,0,0,0,0,0,0,0,,,,,,,,2o38,212,2,936.5137287583005,0,0,2
16088014300349990031,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0143,FRACCIONAMIENTO PASEOS DEL VALLE,0,0,0,0,0,0,0,0,0,,,,,,,,2o38,212,2,936.5137287583005,0,0,2
16088014300349990121,16,MICHOACÁN DE OCAMPO,088,TARÍMBARO,0143,FRACCIONAMIENTO PASEOS DEL VALLE,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2o38,212,2,936.5137287583005,5,1,2
16097015802110010011,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,2o47,221,2,4824.022843278992,5,1,1
16097015802110010041,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2o47,221,2,4824.022843278992,3,1,1
16097015802110010101,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2o47,221,2,4824.022843278992,2,1,1
16097015802110110031,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2o47,221,2,7120.7543072666,3,1,1
16097015802110110071,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,1,0,1,0,0,0,,,,,,,,2o47,221,2,7120.7543072666,3,1,1
16097015802110110101,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o47,221,2,7120.7543072666,1,1,1
16097015802110170021,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2o47,221,2,5178.730405284799,2,1,1
16097015802110170041,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,2o47,221,2,5178.730405284799,6,2,1
16097015802110170051,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,0,,,,,,,,2o47,221,2,5178.730405284799,0,0,1
16097015802110220021,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2o47,221,2,4799.79891221518,13,3,1
16097015802110220061,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,0,0,0,0,0,0,,,,,,,,2o47,221,2,4799.79891221518,1,1,1
16097015802110220091,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,1,1,1,1,1,1,1,0,,,,,,,,2o47,221,2,4799.79891221518,8,3,1
16097015802110220121,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,0,,,,,,,,2o47,221,2,4799.79891221518,0,0,1
16097015802110220151,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o47,221,2,4799.79891221518,0,0,1
16097015802110220181,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,2o47,221,2,4799.79891221518,6,2,1
16097015802110280011,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,1,1,0,1,0,0,0,,,,,,,,2o47,221,2,5780.908359387683,4,2,1
16097015802110280071,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o47,221,2,5780.908359387683,1,1,1
16097015802110280091,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,0,,,,,,,,2o47,221,2,5780.908359387683,0,0,1
16097015802110390031,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o47,221,2,14914.743567220225,0,0,1
16097015802110390041,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,1,0,0,0,0,0,0,0,0,,,,,,,,2o47,221,2,14914.743567220225,1,1,1
16097015802110390051,16,MICHOACÁN DE OCAMPO,097,TURICATO,0158,PURUARÁN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o47,221,2,14914.743567220225,0,0,1
17006000108280010041,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2o68,222,2,5408.982504121198,5,1,1
17006000108280010061,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,2o68,222,2,5408.982504121198,7,2,1
17006000108280010081,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,0,0,1,1,1,1,0,0,0,,,,,,,,2o68,222,2,5408.982504121198,4,2,1
17006000108280010101,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2o68,222,2,5408.982504121198,1,1,1
17006000108280010111,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,1,1,0,0,0,0,0,,,,,,,,2o68,222,2,5408.982504121198,3,1,1
17006000108280080141,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,0,0,0,0,0,0,0,0,0,,,,,,,,2o68,222,2,9988.177919541986,0,0,1
17006000108280080201,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o68,222,2,9988.177919541986,0,0,1
17006000108280080271,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2o68,222,2,9988.177919541986,3,1,1
17006000108280150031,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,2o68,222,2,5268.489452066102,6,2,1
17006000108280150061,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,1,1,1,1,0,,,,,,,,2o68,222,2,5268.489452066102,8,3,1
17006000108280150121,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,1,1,1,1,0,,,,,,,,2o68,222,2,5268.489452066102,8,3,1
17006000108280150151,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2o68,222,2,5268.489452066102,3,1,1
17006000108280200041,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,0,0,1,0,0,0,0,0,,,,,,,,2o68,222,2,5221.86565160534,2,1,1
17006000108280200161,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o68,222,2,5221.86565160534,0,0,1
17006000108280200201,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,0,0,0,0,0,0,0,0,0,,,,,,,,2o68,222,2,5221.86565160534,0,0,1
17006000108280200241,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2o68,222,2,5221.86565160534,4,1,1
17006000108280250181,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,2o68,222,2,12455.606487263472,12,3,1
17006000108280250381,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2o68,222,2,12455.606487263472,15,3,1
17006000108280250571,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2o68,222,2,12455.606487263472,7,2,1
17006000108280270061,17,MORELOS,006,CUAUTLA,0001,CUAUTLA,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2o68,222,2,6969.340377536261,13,3,1
17017000900940020011,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,1,1,1,1,1,0,1,0,,,,,,,,2o48,221,2,2488.336207024709,7,3,1
17017000900940020041,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,1,0,1,0,0,0,,,,,,,,2o48,221,2,2488.336207024709,4,2,1
17017000900940020131,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,1,1,1,0,1,0,0,0,,,,,,,,2o48,221,2,2488.336207024709,5,2,1
17017000900940020161,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,0,0,1,1,0,0,0,0,0,,,,,,,,2o48,221,2,2488.336207024709,2,1,1
17017000900940070051,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,1,1,1,1,1,1,1,0,,,,,,,,2o48,221,2,5815.968711905733,8,3,1
17017000900940070191,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2o48,221,2,5815.968711905733,12,3,1
17017000900940070601,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,1,1,1,1,1,1,1,0,,,,,,,,2o48,221,2,5815.968711905733,8,3,1
17017000900940070741,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2o48,221,2,5815.968711905733,4,1,1
17017000900940090031,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2o48,221,2,3398.703112033749,3,1,1
17017000900940090131,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2o48,221,2,3398.703112033749,2,1,1
17017000900940090221,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,0,0,0,1,0,0,0,0,0,,,,,,,,2o48,221,2,3398.703112033749,1,1,1
17017000900940090311,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2o48,221,2,3398.703112033749,4,1,1
17017000900940090411,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,1,1,0,1,1,1,1,0,,,,,,,,2o48,221,2,3398.703112033749,7,3,1
17017000900940160031,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2o48,221,2,3309.6097334811398,4,1,1
17017000900940160111,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,0,0,0,1,0,0,0,0,0,,,,,,,,2o48,221,2,3309.6097334811398,1,1,1
17017000900940160181,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2o48,221,2,3309.6097334811398,1,1,1
17017000900940160261,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,0,0,0,0,0,0,,,,,,,,2o48,221,2,3309.6097334811398,2,1,1
17017000900940160331,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,0,0,0,0,0,0,0,,,,,,,,2o48,221,2,3309.6097334811398,1,1,1
17017000900940320021,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2o48,221,2,3398.703112033749,8,2,1
17017000900940320071,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2o48,221,2,3398.703112033749,2,1,1
17017000900940320261,17,MORELOS,017,PUENTE DE IXTLA,0009,XOXOCOTLA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o48,221,2,3398.703112033749,0,0,1
17023000700499990031,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2o30,211,2,10759.900599427187,1,1,2
17023000700499990051,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2o30,211,2,10759.900599427187,6,2,2
17023000700499990061,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o30,211,2,10759.900599427187,1,1,2
17023000700499990071,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,1,0,0,0,0,0,1,0,0,,,,,,,,2o30,211,2,10759.900599427187,2,1,2
17023000700499990081,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,0,0,0,0,0,0,0,0,0,,,,,,,,2o30,211,2,10759.900599427187,0,0,2
17023000700499990091,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2o30,211,2,10759.900599427187,2,1,2
17023000700499990131,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2o30,211,2,10759.900599427187,2,1,2
17023000700499990141,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,1,0,0,0,0,0,0,0,0,,,,,,,,2o30,211,2,10759.900599427187,1,1,2
17023000700499990151,17,MORELOS,023,TLALNEPANTLA,0007,EL PEDREGAL,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,2o30,211,2,10759.900599427187,7,2,2
18008000102100200011,18,NAYARIT,008,XALISCO,0001,XALISCO,1,0,1,0,0,0,0,0,0,,,,,,,,2o85,223,2,187487.8216949626,2,1,1
18008000102100310041,18,NAYARIT,008,XALISCO,0001,XALISCO,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2o85,223,2,6756.31789891757,13,3,1
18008000102100310081,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,1,1,0,0,0,0,0,,,,,,,,2o85,223,2,6756.31789891757,2,1,1
18008000102100310111,18,NAYARIT,008,XALISCO,0001,XALISCO,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2o85,223,2,6756.31789891757,6,2,1
18008000102100310131,18,NAYARIT,008,XALISCO,0001,XALISCO,1,0,0,0,0,0,0,0,0,,,,,,,,2o85,223,2,6756.31789891757,1,1,1
18008000102100380011,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o85,223,2,7142.393207427148,0,0,1
18008000102100380031,18,NAYARIT,008,XALISCO,0001,XALISCO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o85,223,2,7142.393207427148,1,1,1
18008000102100380041,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,0,0,0,0,0,0,0,,,,,,,,2o85,223,2,7142.393207427148,0,0,1
18008000102100380051,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o85,223,2,7142.393207427148,0,0,1
18008000102100380061,18,NAYARIT,008,XALISCO,0001,XALISCO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o85,223,2,7142.393207427148,1,1,1
18008000102100380071,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o85,223,2,7142.393207427148,0,0,1
18008000102100380081,18,NAYARIT,008,XALISCO,0001,XALISCO,1,1,1,0,1,1,1,1,0,,,,,,,,2o85,223,2,7142.393207427148,7,3,1
18008000102100760221,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,0,0,0,0,0,0,0,,,,,,,,2o85,223,2,121702.62110023895,0,0,1
18008000102100760461,18,NAYARIT,008,XALISCO,0001,XALISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2o85,223,2,121702.62110023895,0,0,1
18019009000179990011,18,NAYARIT,019,LA YESCA,0090,EL IZOTE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2o31,211,2,1021.8412095235233,2,1,2
18019009000179990021,18,NAYARIT,019,LA YESCA,0090,EL IZOTE,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2o31,211,2,1021.8412095235233,5,1,2
