folio_sel,folio,code_upm,ponde_f,sexo,edad,rural,intp,dias1,gpo_diversidad1,recomendable1,dias2,gpo_diversidad2,recomendable2,dias3,gpo_diversidad3,recomendable3,dias4,gpo_diversidad4,recomendable4,dias5,gpo_diversidad5,recomendable5,dias6,gpo_diversidad6,recomendable6,dias7,gpo_diversidad7,recomendable7,dias8,gpo_diversidad8,recomendable8,dias9,gpo_diversidad9,recomendable9,dias10,gpo_diversidad10,recomendable10,dias11,gpo_diversidad11,recomendable11,dias12,gpo_diversidad12,recomendable12,dias13,gpo_diversidad13,recomendable13,est_var,region_h,diversidad
29021000100510030071,29021000100510030071.03,4o70,5593.81005859375,1,56,2,3,,0,,3,1,1,,0,,,0,,,0,,7,1,0,6,1,0,13,1,0,7,1,1,,0,,,0,,3,1,1,1,0,1,422,4,6
29021000100510030101,29021000100510030101.01,4o70,2608.860107421875,2,37,2,1,20,1,1,3,1,1,1,0,1,,0,,4,1,0,3,1,0,4,1,0,3,1,0,7,1,1,,0,,10,1,1,1,0,1,7,1,1,422,4,9
29021000100510080041,29021000100510080041.01,4o70,1127.5,2,67,2,1,20,1,1,7,1,1,1,0,1,,0,,,0,,7,1,0,7,1,0,9,1,0,7,1,1,3,1,0,6,1,1,3,1,1,10,1,1,422,4,10
29021000100510080071,29021000100510080071.01,4o70,1284.6400146484375,2,39,2,1,13,1,1,6,1,1,6,1,1,3,1,0,7,1,0,,0,,5.5,1,0,10,1,0,7,1,1,,0,,6,1,1,3,1,1,9,1,1,422,4,11
29021000100510080101,29021000100510080101.01,4o70,1016.6900024414062,1,88,2,1,11,1,1,3,1,1,,0,,,0,,1,0,0,10,1,0,,0,,3,1,0,7,1,1,7,1,0,2,0,1,3,1,1,4,0,1,422,4,7
29021000100510080131,29021000100510080131.01,4o70,1284.6400146484375,2,51,2,1,7,1,1,3,1,1,,0,,,0,,,0,,,0,,,0,,,0,,7,1,1,3,1,0,,0,,,0,,3,0,1,422,4,4
29021000100510080161,29021000100510080161.01,4o70,4131.7099609375,1,40,2,1,1,0,1,,0,,3,1,1,1,0,0,4,1,0,7,1,0,1,0,0,7,1,0,7,1,1,2,0,0,3,1,1,,0,,4,0,1,422,4,6
29021000100510120081,29021000100510120081.02,4o70,3559.429931640625,1,74,2,2,4,0,1,5,1,1,1,0,1,6,1,0,,0,,,0,,,0,,10,1,0,7,1,1,,0,,1,0,1,,0,,,0,,422,4,4
29021000100510120131,29021000100510120131.02,4o70,5263.16015625,2,68,2,2,4,0,1,6,1,1,,0,,,0,,,0,,,0,,,0,,,0,,7,1,1,,0,,,0,,,0,,1,0,1,422,4,2
29021000100510120231,29021000100510120231.01,4o70,1938.9200439453125,2,22,2,1,11.5,1,1,4,1,1,3,1,1,,0,,3,1,0,6,1,0,6,1,0,10,1,0,7,1,1,,0,,6,1,1,,0,,2,0,1,422,4,9
29021000100510120281,29021000100510120281.01,4o70,1186.47998046875,1,75,2,1,3,0,1,3,1,1,3,1,1,1,0,0,4,1,0,3,1,0,1,0,0,7,1,0,7,1,1,,0,,8.5,1,1,6,1,1,3,0,1,422,4,8
29021000100510120331,29021000100510120331.01,4o70,1499.1800537109375,2,47,2,1,42,1,1,17,1,1,3,1,1,1,0,0,1,0,0,1,0,0,14,1,0,19.5,1,0,7,1,1,7,1,0,,0,,1,0,1,1,0,1,422,4,7
29021000100510170011,29021000100510170011.02,4o70,2925.989990234375,1,55,2,2,25.5,1,1,4,1,1,7,1,1,,0,,1,0,0,4,1,0,3,1,0,7,1,0,7,1,1,4,1,0,6,1,1,3,1,1,15,1,1,422,4,11
29021000100510170041,29021000100510170041.01,4o70,2925.989990234375,1,40,2,1,10,1,1,,0,,6,1,1,,0,,4,1,0,1,0,0,7,1,0,4,1,0,7,1,1,3,1,0,,0,,1,0,1,4,0,1,422,4,7
29021000100510170071,29021000100510170071.02,4o70,2729.27001953125,2,52,2,2,9,1,1,7,1,1,1,0,1,,0,,,0,,3,1,0,,0,,,0,,7,1,1,1,0,0,3,1,1,,0,,3,0,1,422,4,5
29021000100510170101,29021000100510170101.01,4o70,1463,1,50,2,1,8,1,1,9,1,1,5,1,1,3,1,0,,0,,,0,,5.5,1,0,3,1,0,7,1,1,7,1,0,3,1,1,3,1,1,15,1,1,422,4,11
29021000100510170161,29021000100510170161.01,4o70,5851.990234375,1,49,2,1,1,0,1,6,1,1,3,1,1,,0,,1,0,0,3,1,0,7,1,0,8.5,1,0,7,1,1,1,0,0,,0,,1,0,1,5,0,1,422,4,6
29021000100510170191,29021000100510170191.01,4o70,1364.6300048828125,2,39,2,1,18,1,1,9.5,1,1,2,0,1,1,0,0,,0,,,0,,1,0,0,15,1,0,7,1,1,,0,,1,0,1,1,0,1,7,1,1,422,4,5
29021000100510230011,29021000100510230011.02,4o70,5599.0400390625,1,37,2,2,4,0,1,4,1,1,2,0,1,1,0,0,3,1,0,2,0,0,3,1,0,12.5,1,0,7,1,1,4,1,0,1,0,1,1,0,1,,0,,422,4,6
29021000100510230041,29021000100510230041.02,4o70,3481.72998046875,2,37,2,2,10,1,1,4,1,1,7,1,1,1,0,0,2,0,0,3,1,0,8,1,0,5.5,1,0,7,1,1,7,1,0,9,1,1,1,0,1,8,1,1,422,4,10
29021000100510230071,29021000100510230071.02,4o70,3055.830078125,2,66,2,2,25,1,1,7,1,1,2,0,1,,0,,2,0,0,7,1,0,6,1,0,7,1,0,7,1,1,,0,,6,1,1,3,1,1,22.5,1,1,422,4,9
29021000100510230101,29021000100510230101.02,4o70,3481.72998046875,2,57,2,2,2,0,1,1,0,1,,0,,,0,,,0,,,0,,,0,,7,1,0,7,1,1,1,0,0,,0,,,0,,,0,,422,4,2
29021000100510230161,29021000100510230161.01,4o70,2251.510009765625,2,28,2,1,21,1,1,,0,,,0,,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,10,1,1,1,0,1,16,1,1,422,4,5
29021000100510230191,29021000100510230191.02,4o70,3481.72998046875,2,42,2,2,20.5,1,1,4,1,1,3,1,1,,0,,3,1,0,1,0,0,,0,,1,0,0,7,1,1,3,1,0,6,1,1,,0,,10,1,1,422,4,8
29021000100510320021,29021000100510320021.01,4o70,1647.31005859375,2,37,2,1,2,0,1,6,1,1,,0,,,0,,1,0,0,,0,,,0,,4,1,0,7,1,1,9,1,0,1,0,1,1,0,1,2,0,1,422,4,4
29021000100510320061,29021000100510320061.01,4o70,1445.800048828125,2,77,2,1,2,0,1,,0,,3,1,1,,0,,,0,,,0,,4,1,0,7,1,0,3,0,1,,0,,1,0,1,,0,,8,1,1,422,4,4
29021000100510320101,29021000100510320101.03,4o70,6391.52001953125,2,20,2,3,13,1,1,1,0,1,4,1,1,3,1,0,1,0,0,5,1,0,7,1,0,8,1,0,7,1,1,7,1,0,,0,,,0,,1,0,1,422,4,8
29021000100510320141,29021000100510320141.01,4o70,1647.31005859375,2,50,2,1,27,1,1,7,1,1,1,0,1,,0,,,0,,,0,,,0,,3,1,0,7,1,1,,0,,10,1,1,,0,,19,1,1,422,4,6
29021000100510320171,29021000100510320171.01,4o70,1647.31005859375,2,64,2,1,18,1,1,,0,,,0,,,0,,,0,,7,1,0,,0,,,0,,7,1,1,,0,,,0,,,0,,39,1,1,422,4,4
29021000100510320251,29021000100510320251.01,4o70,2130.510009765625,2,33,2,1,3,0,1,7,1,1,1,0,1,,0,,,0,,1,0,0,3,1,0,10,1,0,7,1,1,1,0,0,,0,,,0,,7,1,1,422,4,5
29023000500229990011,29023000500229990011.01,4o28,1553.9599609375,2,61,1,1,4,0,1,5.5,1,1,4,1,1,,0,,,0,,,0,,,0,,,0,,7,1,1,7,1,0,3,1,1,,0,,3,0,1,411,4,5
29023000500229990021,29023000500229990021.01,4o28,2242.010009765625,2,29,1,1,3,0,1,3,1,1,1,0,1,1,0,0,,0,,,0,,1,0,0,4,1,0,7,1,1,1,0,0,,0,,,0,,3,0,1,411,4,3
29023000500229990121,29023000500229990121.01,4o28,1553.9599609375,2,40,1,1,9,1,1,4,1,1,2,0,1,1,0,0,,0,,,0,,7,1,0,7,1,0,7,1,1,,0,,,0,,3,1,1,6,0,1,411,4,6
29023000500229990131,29023000500229990131.01,4o28,2242.010009765625,2,24,1,1,15.5,1,1,6,1,1,2,0,1,,0,,1,0,0,1,0,0,,0,,10,1,0,7,1,1,,0,,9,1,1,3,1,1,2,0,1,411,4,6
29023000500229990141,29023000500229990141.01,4o28,2242.010009765625,2,30,1,1,7.5,1,1,1,0,1,5,1,1,,0,,,0,,1,0,0,7,1,0,3,1,0,7,1,1,3,1,0,,0,,5.5,1,1,5,0,1,411,4,7
29023000500229990151,29023000500229990151.01,4o28,1553.9599609375,2,52,1,1,,0,,6.5,1,1,1,0,1,,0,,4,1,0,1,0,0,,0,,12.5,1,0,7,1,1,,0,,1,0,1,3,1,1,1,0,1,411,4,5
29023000500229990161,29023000500229990161.01,4o28,3522.610107421875,1,53,1,1,21,1,1,3,1,1,1,0,1,,0,,1,0,0,3,1,0,,0,,8,1,0,7,1,1,3,1,0,3,1,1,1,0,1,6,0,1,411,4,7
29023000900229990011,29023000900229990011.01,4o28,2615.429931640625,2,47,1,1,11,1,1,3,1,1,3,1,1,,0,,3,1,0,2,0,0,3,1,0,10,1,0,7,1,1,3,1,0,3,1,1,1,0,1,14.5,1,1,411,4,10
29023000900229990031,29023000900229990031.01,4o28,2615.429931640625,2,55,1,1,10,1,1,3,1,1,5,1,1,,0,,,0,,7,1,0,3,1,0,13,1,0,7,1,1,6,1,0,3,1,1,1,0,1,6,0,1,411,4,9
29023000900229990041,29023000900229990041.01,4o28,2225.340087890625,2,68,1,1,14,1,1,,0,,3,1,1,,0,,,0,,3,1,0,3,1,0,5,1,0,7,1,1,4,1,0,3,1,1,,0,,10,1,1,411,4,9
29023000900229990071,29023000900229990071.01,4o28,2225.340087890625,2,67,1,1,3,0,1,3,1,1,1,0,1,,0,,1,0,0,2,0,0,,0,,9,1,0,7,1,1,4,1,0,3,1,1,3,1,1,3,0,1,411,4,6
29023000900229990081,29023000900229990081.01,4o28,12620.419921875,1,28,1,1,3,0,1,3,1,1,4,1,1,,0,,,0,,1,0,0,3,1,0,7,1,0,7,1,1,4,1,0,3,1,1,3,1,1,4,0,1,411,4,8
29023000900229990091,29023000900229990091.01,4o28,5230.85986328125,2,46,1,1,14,1,1,6,1,1,1,0,1,,0,,,0,,1,0,0,4,1,0,4,1,0,7,1,1,,0,,7,1,1,,0,,5,0,1,411,4,6
29023000900229990101,29023000900229990101.01,4o28,2615.429931640625,2,42,1,1,13,1,1,8.5,1,1,3,1,1,,0,,2,0,0,6,1,0,3,1,0,17,1,0,7,1,1,,0,,6,1,1,3,1,1,10,1,1,411,4,10
29023000900229990111,29023000900229990111.01,4o28,6310.2099609375,1,22,1,1,13,1,1,3,1,1,9,1,1,,0,,1,0,0,3,1,0,3,1,0,3,1,0,7,1,1,7,1,0,3,1,1,3,1,1,9,1,1,411,4,11
29023000900229990121,29023000900229990121.02,4o28,7546.9599609375,2,20,1,2,5,0,1,2,0,1,6,1,1,3,1,0,1,0,0,1,0,0,1,0,0,7,1,0,7,1,1,1,0,0,1,0,1,,0,,7,1,1,411,4,5
29023000900229990141,29023000900229990141.01,4o28,5230.85986328125,2,62,1,1,6,0,1,2,0,1,3,1,1,,0,,2,0,0,,0,,1,0,0,5,1,0,7,1,1,6.5,1,0,,0,,,0,,3,0,1,411,4,4
29023000900229990151,29023000900229990151.05,4o28,22640.869140625,2,21,1,5,5,0,1,1,0,1,2,0,1,3,1,0,,0,,3,1,0,4,1,0,9,1,0,7,1,1,1,0,0,4,1,1,,0,,2,0,1,411,4,6
29023000900229990161,29023000900229990161.01,4o28,5230.85986328125,2,51,1,1,,0,,3,1,1,3,1,1,,0,,2,0,0,1,0,0,,0,,6.5,1,0,,0,,3,1,0,1,0,1,3,1,1,2,0,1,411,4,5
29023000900229990171,29023000900229990171.02,4o28,7846.2900390625,2,40,1,2,,0,,1,0,1,2,0,1,1,0,0,1,0,0,,0,,,0,,11,1,0,7,1,1,,0,,,0,,1,0,1,2,0,1,411,4,2
29023000900229990181,29023000900229990181.03,4o28,25240.849609375,1,30,1,3,32.5,1,1,1,0,1,5,1,1,,0,,2,0,0,7,1,0,8,1,0,14,1,0,7,1,1,,0,,8.5,1,1,1,0,1,32,1,1,411,4,8
29023000900229990191,29023000900229990191.04,4o28,6676.02001953125,2,90,1,4,13,1,1,7,1,1,4,1,1,,0,,3,1,0,1,0,0,3,1,0,7,1,0,7,1,1,3,1,0,7,1,1,,0,,1,0,1,411,4,9
29023002300229990011,29023002300229990011.01,4o28,933.7999877929688,1,57,1,1,8,1,1,3,1,1,2,0,1,1,0,0,1,0,0,,0,,3,1,0,11,1,0,7,1,1,3,1,0,1,0,1,3,1,1,7,1,1,411,4,8
29023002300229990021,29023002300229990021.01,4o28,411.92999267578125,2,36,1,1,13,1,1,4,1,1,1,0,1,,0,,1,0,0,,0,,,0,,1,0,0,7,1,1,,0,,3,1,1,,0,,6,0,1,411,4,4
29023002300229990031,29023002300229990031.01,4o28,594.3300170898438,2,34,1,1,2,0,1,3,1,1,3,1,1,,0,,1,0,0,5,1,0,,0,,11.5,1,0,3,0,1,,0,,1,0,1,,0,,6,0,1,411,4,4
29023002300229990041,29023002300229990041.01,4o28,594.3300170898438,2,21,1,1,5,0,1,6,1,1,,0,,,0,,1,0,0,3,1,0,5.5,1,0,11,1,0,7,1,1,,0,,4,1,1,3,1,1,,0,,411,4,7
29023002300229990061,29023002300229990061.01,4o28,933.7999877929688,1,60,1,1,3,0,1,,0,,2,0,1,,0,,,0,,,0,,7,1,0,15,1,0,7,1,1,,0,,,0,,1,0,1,5,0,1,411,4,3
29023002300229990071,29023002300229990071.02,4o28,1188.6600341796875,2,32,1,2,12,1,1,3,1,1,1,0,1,,0,,1,0,0,2,0,0,,0,,11,1,0,7,1,1,2,0,0,1,0,1,,0,,1,0,1,411,4,4
29023002300229990081,29023002300229990081.02,4o28,2016.3800048828125,1,71,1,2,4,0,1,4,1,1,3,1,1,1,0,0,4,1,0,1,0,0,5.5,1,0,9.5,1,0,7,1,1,,0,,1,0,1,1,0,1,2,0,1,411,4,6
29023002300229990091,29023002300229990091.01,4o28,1987.72998046875,1,32,1,1,8,1,1,,0,,1,0,1,,0,,,0,,,0,,2,0,0,9,1,0,7,1,1,,0,,,0,,1,0,1,1,0,1,411,4,3
29023002300229990101,29023002300229990101.01,4o28,1400.699951171875,1,56,1,1,3,0,1,4,1,1,2,0,1,,0,,,0,,,0,,,0,,10,1,0,7,1,1,,0,,2,0,1,1,0,1,2,0,1,411,4,3
29023002300229990111,29023002300229990111.01,4o28,594.3300170898438,2,27,1,1,27.5,1,1,8,1,1,,0,,,0,,1,0,0,1,0,0,3,1,0,3,1,0,7,1,1,,0,,,0,,,0,,16.5,1,1,411,4,6
29023002300229990121,29023002300229990121.01,4o28,594.3300170898438,2,24,1,1,4,0,1,7,1,1,3,1,1,1,0,0,1,0,0,17,1,0,4,1,0,11,1,0,7,1,1,3,1,0,1,0,1,,0,,1,0,1,411,4,7
29023002300229990131,29023002300229990131.02,4o28,1188.6600341796875,2,22,1,2,11,1,1,,0,,4,1,1,,0,,1,0,0,10,1,0,4,1,0,8,1,0,7,1,1,1,0,0,6,1,1,3,1,1,3,0,1,411,4,8
29023002300229990141,29023002300229990141.01,4o28,933.7999877929688,1,40,1,1,1,0,1,7,1,1,1,0,1,,0,,,0,,,0,,,0,,13,1,0,7,1,1,,0,,3,1,1,3,1,1,2,0,1,411,4,5
29023002300229990151,29023002300229990151.02,4o28,823.8699951171875,2,53,1,2,4,0,1,7,1,1,1,0,1,,0,,,0,,1,0,0,,0,,2,0,0,7,1,1,1,0,0,1,0,1,,0,,,0,,411,4,2
29023002300229990161,29023002300229990161.01,4o28,411.92999267578125,2,58,1,1,10,1,1,1,0,1,4,1,1,,0,,3,1,0,,0,,8,1,0,10,1,0,7,1,1,,0,,4,1,1,,0,,14.5,1,1,411,4,8
29048000100550090031,29048000100550090031.02,4o55,1696.47998046875,2,46,2,2,1,0,1,1,0,1,,0,,,0,,,0,,,0,,,0,,10,1,0,7,1,1,,0,,2,0,1,,0,,9,1,1,421,4,3
29048000100550090081,29048000100550090081.01,4o55,848.239990234375,2,40,2,1,2,0,1,2,0,1,,0,,,0,,1,0,0,,0,,,0,,1,0,0,7,1,1,4,1,0,,0,,,0,,6,0,1,421,4,2
29048000100550090091,29048000100550090091.03,4o55,3015.64990234375,1,73,2,3,7,1,1,4,1,1,1,0,1,,0,,5,1,0,,0,,,0,,5,1,0,7,1,1,3,1,0,1,0,1,,0,,1,0,1,421,4,6
29048000100550090111,29048000100550090111.01,4o55,848.239990234375,2,41,2,1,9,1,1,,0,,3,1,1,,0,,,0,,1,0,0,,0,,14,1,0,7,1,1,,0,,2,0,1,,0,,12,1,1,421,4,5
29048000100550090131,29048000100550090131.01,4o55,3838.43994140625,1,33,2,1,11,1,1,4,1,1,4,1,1,,0,,2,0,0,1,0,0,1,0,0,6.5,1,0,7,1,1,1,0,0,1,0,1,3,1,1,7,1,1,421,4,7
29048000100550090141,29048000100550090141.02,4o55,3838.43994140625,1,20,2,2,2,0,1,3,1,1,1,0,1,,0,,2,0,0,3,1,0,4,1,0,11.5,1,0,7,1,1,,0,,1,0,1,5.5,1,1,1,0,1,421,4,6
29048000100550090161,29048000100550090161.01,4o55,1113.6500244140625,2,34,2,1,9,1,1,1,0,1,7,1,1,6,1,0,1,0,0,4,1,0,5,1,0,4,1,0,7,1,1,,0,,9.5,1,1,3,1,1,13,1,1,421,4,10
29048000100550100021,29048000100550100021.01,4o55,2182.4599609375,2,28,2,1,4,0,1,3,1,1,,0,,,0,,,0,,4,1,0,,0,,4,1,0,7,1,1,3,1,0,1,0,1,3,1,1,6,0,1,421,4,6
29048000100550100061,29048000100550100061.02,4o55,4364.919921875,2,20,2,2,14,1,1,3,1,1,2,0,1,,0,,,0,,,0,,1,0,0,1,0,0,7,1,1,1,0,0,8,1,1,1,0,1,7,1,1,421,4,5
29048000100550100101,29048000100550100101.01,4o55,1662.3299560546875,2,41,2,1,4,0,1,,0,,2,0,1,,0,,1,0,0,1,0,0,,0,,1,0,0,7,1,1,3,1,0,10,1,1,3,1,1,2,0,1,421,4,4
29048000100550100171,29048000100550100171.01,4o55,5297.33984375,1,45,2,1,1,0,1,3,1,1,1,0,1,,0,,,0,,1,0,0,3,1,0,11,1,0,7,1,1,,0,,,0,,3,1,1,7,1,1,421,4,6
29048000100550100201,29048000100550100201.01,4o55,1485.6600341796875,2,82,2,1,11.5,1,1,,0,,3,1,1,,0,,,0,,2,0,0,,0,,10,1,0,7,1,1,,0,,3,1,1,,0,,2,0,1,421,4,5
29048000100550100241,29048000100550100241.01,4o55,1662.3299560546875,2,41,2,1,5,0,1,,0,,3,1,1,,0,,,0,,,0,,,0,,,0,,7,1,1,1,0,0,,0,,,0,,4,0,1,421,4,2
29048000100550130101,29048000100550130101.01,4o55,3709.9599609375,1,47,2,1,6,0,1,,0,,3,1,1,,0,,,0,,,0,,,0,,1,0,0,7,1,1,4,1,0,1,0,1,1,0,1,6,0,1,421,4,3
29048000100550130161,29048000100550130161.01,4o55,3709.9599609375,1,36,2,1,7,1,1,3,1,1,3,1,1,1,0,0,,0,,1,0,0,6,1,0,9.5,1,0,7,1,1,,0,,1,0,1,3,1,1,4,0,1,421,4,7
29048000100550130221,29048000100550130221.02,4o55,4585.43017578125,2,21,2,2,18.5,1,1,3,1,1,3,1,1,,0,,1,0,0,9,1,0,1,0,0,6,1,0,3,0,1,2,0,0,3,1,1,,0,,7,1,1,421,4,7
29048000100550130281,29048000100550130281.02,4o55,7902.3701171875,1,25,2,2,11,1,1,,0,,3,1,1,,0,,,0,,1,0,0,,0,,3,1,0,7,1,1,,0,,4,1,1,,0,,4,0,1,421,4,5
29048000100550130401,29048000100550130401.03,4o55,11853.5498046875,1,21,2,3,8,1,1,6,1,1,9,1,1,,0,,3,1,0,9,1,0,4,1,0,5,1,0,7,1,1,4,1,0,6,1,1,,0,,13,1,1,421,4,11
29048000100550150041,29048000100550150041.01,4o55,959.4500122070312,2,37,2,1,3,0,1,4,1,1,,0,,,0,,,0,,8,1,0,4,1,0,6,1,0,7,1,1,,0,,6,1,1,3,1,1,2,0,1,421,4,7
29048000100550150081,29048000100550150081.01,4o55,2878.360107421875,2,48,2,1,19,1,1,2,0,1,5,1,1,,0,,1,0,0,2,0,0,3,1,0,10,1,0,7,1,1,1,0,0,11.5,1,1,1,0,1,4,0,1,421,4,6
29048000100550150101,29048000100550150101.03,4o55,2572.449951171875,2,72,2,3,4,0,1,,0,,1,0,1,,0,,,0,,,0,,1,0,0,,0,,7,1,1,,0,,,0,,,0,,3,0,1,421,4,1
29048000100550180011,29048000100550180011.02,4o55,15692.41015625,2,46,2,2,19,1,1,4,1,1,10,1,1,,0,,2,0,0,1,0,0,3,1,0,3,1,0,7,1,1,,0,,9,1,1,,0,,35,1,1,421,4,8
29048000100550180051,29048000100550180051.01,4o55,4649.1298828125,1,80,2,1,,0,,3,1,1,2,0,1,,0,,,0,,,0,,3,1,0,11,1,0,7,1,1,,0,,,0,,1,0,1,2,0,1,421,4,4
29048000100550180081,29048000100550180081.03,4o55,15692.41015625,2,36,2,3,27,1,1,3,1,1,10,1,1,1,0,0,3,1,0,8,1,0,14,1,0,13,1,0,7,1,1,3,1,0,3,1,1,1,0,1,8,1,1,421,4,11
29048000100550180101,29048000100550180101.01,4o55,11112.6298828125,1,46,2,1,7,1,1,3,1,1,1,0,1,3,1,0,,0,,,0,,3,1,0,13,1,0,7,1,1,,0,,,0,,,0,,2,0,1,421,4,6
29048000100550180121,29048000100550180121.02,4o55,13734.9599609375,2,23,2,2,20,1,1,3,1,1,1,0,1,1,0,0,1,0,0,,0,,3,1,0,15,1,0,7,1,1,,0,,5,1,1,,0,,18,1,1,421,4,7
30008000300149990011,30008000300149990011.01,4o30,1035.280029296875,2,54,1,1,10,1,1,5.5,1,1,2,0,1,,0,,,0,,,0,,,0,,,0,,7,1,1,,0,,,0,,,0,,2,0,1,30001,4,3
30008000300149990021,30008000300149990021.01,4o30,2812.340087890625,1,36,1,1,10,1,1,5.5,1,1,2,0,1,,0,,,0,,,0,,1,0,0,8.5,1,0,7,1,1,,0,,6,1,1,4,1,1,7,1,1,30001,4,7
30008000300149990031,30008000300149990031.01,4o30,1035.280029296875,2,36,1,1,7,1,1,3,1,1,4,1,1,,0,,,0,,,0,,,0,,4,1,0,7,1,1,3,1,0,,0,,4,1,1,5,0,1,30001,4,7
30008000300149990041,30008000300149990041.01,4o30,1024.6099853515625,1,67,1,1,4,0,1,6,1,1,6,1,1,,0,,,0,,,0,,,0,,4,1,0,7,1,1,,0,,6,1,1,,0,,5,0,1,30001,4,5
30008000300149990051,30008000300149990051.01,4o30,1035.280029296875,2,48,1,1,9,1,1,7,1,1,7,1,1,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,1,0,1,3,1,1,17,1,1,30001,4,7
30008000300149990061,30008000300149990061.01,4o30,1035.280029296875,2,41,1,1,8,1,1,3,1,1,2,0,1,,0,,,0,,1,0,0,1,0,0,9,1,0,7,1,1,,0,,3,1,1,,0,,8,1,1,30001,4,6
30008000300149990071,30008000300149990071.01,4o30,1035.280029296875,2,47,1,1,7,1,1,2,0,1,1,0,1,,0,,,0,,,0,,,0,,6,1,0,7,1,1,,0,,3,1,1,3,1,1,9,1,1,30001,4,6
30008000300149990081,30008000300149990081.01,4o30,2812.340087890625,1,54,1,1,3,0,1,10,1,1,1,0,1,,0,,,0,,,0,,,0,,1,0,0,7,1,1,,0,,,0,,1,0,1,1,0,1,30001,4,2
30008000300149990091,30008000300149990091.02,4o30,2070.56005859375,2,54,1,2,6,0,1,8,1,1,1,0,1,,0,,4,1,0,1,0,0,,0,,7,1,0,,0,,,0,,,0,,,0,,6,0,1,30001,4,3
30008000300149990101,30008000300149990101.01,4o30,1489.510009765625,2,25,1,1,9,1,1,7,1,1,4,1,1,,0,,,0,,,0,,8,1,0,7,1,0,7,1,1,3,1,0,,0,,,0,,7,1,1,30001,4,8
30008000300149990111,30008000300149990111.01,4o30,1035.280029296875,2,43,1,1,11,1,1,7,1,1,1,0,1,,0,,,0,,,0,,3,1,0,7,1,0,7,1,1,,0,,3,1,1,1,0,1,4,0,1,30001,4,6
30008000300149990121,30008000300149990121.01,4o30,2049.219970703125,1,71,1,1,13,1,1,7,1,1,,0,,,0,,,0,,,0,,7,1,0,10,1,0,7,1,1,,0,,6,1,1,3,1,1,12,1,1,30001,4,8
30008000300149990141,30008000300149990141.01,4o30,5212.22021484375,1,26,1,1,,0,,11,1,1,3,1,1,,0,,,0,,6,1,0,3,1,0,12,1,0,3,0,1,,0,,,0,,3,1,1,3,0,1,30001,4,6
30008000300149990151,30008000300149990151.01,4o30,1489.510009765625,2,31,1,1,11,1,1,11,1,1,3,1,1,,0,,,0,,4,1,0,1,0,0,1,0,0,5.5,0,1,,0,,4,1,1,,0,,15,1,1,30001,4,6
30008000300149990171,30008000300149990171.01,4o30,1489.510009765625,2,24,1,1,11.5,1,1,9,1,1,3,1,1,,0,,1,0,0,3,1,0,4,1,0,9,1,0,3,0,1,,0,,3,1,1,3,1,1,9,1,1,30001,4,9
30008000800149990011,30008000800149990011.01,4o30,2283.489990234375,2,39,1,1,14,1,1,6,1,1,4,1,1,1,0,0,7,1,0,1,0,0,,0,,6,1,0,7,1,1,3,1,0,6,1,1,3,1,1,4,0,1,30001,4,9
30008000800149990021,30008000800149990021.01,4o30,3285.3701171875,2,21,1,1,18,1,1,6,1,1,2,0,1,1,0,0,,0,,1,0,0,,0,,6,1,0,7,1,1,,0,,9,1,1,3,1,1,19,1,1,30001,4,7
30008000800149990031,30008000800149990031.01,4o30,1186.5,2,69,1,1,6,0,1,6,1,1,1,0,1,,0,,,0,,,0,,,0,,1,0,0,7,1,1,7,1,0,1,0,1,,0,,6,0,1,30001,4,3
30008000800149990041,30008000800149990041.01,4o30,2283.489990234375,2,50,1,1,6,0,1,5.5,1,1,2,0,1,,0,,,0,,,0,,3,1,0,5.5,1,0,7,1,1,,0,,,0,,3,1,1,5,0,1,30001,4,5
30008000800149990051,30008000800149990051.01,4o30,2283.489990234375,2,46,1,1,5,0,1,7,1,1,1,0,1,,0,,,0,,,0,,4,1,0,9,1,0,7,1,1,3,1,0,,0,,,0,,8,1,1,30001,4,6
30008000800149990071,30008000800149990071.01,4o30,2283.489990234375,2,41,1,1,14,1,1,1,0,1,1,0,1,,0,,,0,,,0,,3,1,0,13,1,0,7,1,1,1,0,0,3,1,1,,0,,3,0,1,30001,4,5
30008000800149990081,30008000800149990081.01,4o30,3285.3701171875,2,24,1,1,26,1,1,7,1,1,3,1,1,,0,,2,0,0,3,1,0,1,0,0,10,1,0,7,1,1,,0,,6,1,1,,0,,6,0,1,30001,4,7
30008000800149990091,30008000800149990091.01,4o30,2283.489990234375,2,46,1,1,7,1,1,8,1,1,1,0,1,,0,,,0,,,0,,3,1,0,14,1,0,7,1,1,,0,,,0,,,0,,,0,,30001,4,5
30008000800149990101,30008000800149990101.02,4o30,4566.97998046875,2,40,1,2,16,1,1,6,1,1,2,0,1,3,1,0,3,1,0,1,0,0,4,1,0,11,1,0,7,1,1,,0,,7,1,1,,0,,15,1,1,30001,4,9
30008000800149990111,30008000800149990111.01,4o30,2283.489990234375,2,41,1,1,16,1,1,6,1,1,2,0,1,,0,,3,1,0,1,0,0,,0,,6,1,0,5.5,0,1,3,1,0,4,1,1,,0,,12,1,1,30001,4,7
