folio_sel,intp,dias1,gpo_diversidad1,dias2,gpo_diversidad2,dias3,gpo_diversidad3,dias4,gpo_diversidad4,dias5,gpo_diversidad5,dias6,gpo_diversidad6,dias7,gpo_diversidad7,dias8,gpo_diversidad8,dias9,gpo_diversidad9,dias10,gpo_diversidad10,dias11,gpo_diversidad11,dias12,gpo_diversidad12,dias13,gpo_diversidad13,entidad,desc_ent,munici,locali,est_var,region,code_upm,ponde_f,sexo,edad,emb,r_estrato,area,diversidad
04011083501069990051,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,7,1,0,0,0,0,0,0,04,CAMPECHE,011,0835,411,4,4o01,1392.8900146484375,1,18,,1,1,2
04011083501069990081,4,4,0,6,1,1,0,0,0,1,0,0,0,0,0,9,1,7,1,0,0,3,1,3,1,7,1,04,CAMPECHE,011,0835,411,4,4o01,3659.75,2,12,4,1,1,6
04011083501069990091,3,10,1,6,1,0,0,0,0,0,0,3,1,3,1,17,1,7,1,0,0,0,0,3,1,7,1,04,CAMPECHE,011,0835,411,4,4o01,1783.2900390625,1,13,,1,1,8
04011083501069990111,4,1,0,3,1,1,0,0,0,0,0,0,0,1,0,10,1,7,1,0,0,0,0,1,0,0,0,04,CAMPECHE,011,0835,411,4,4o01,3532.080078125,2,16,4,1,1,3
04011083501069990141,3,2,0,4,1,3,1,3,1,4,1,1,0,1,0,5,1,3,0,1,0,3,1,1,0,7,1,04,CAMPECHE,011,0835,411,4,4o01,1829.8800048828125,2,14,4,1,1,7
04011127301069990081,3,3,0,3,1,3,1,0,0,3,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,04,CAMPECHE,011,1273,411,4,4o01,3716.489990234375,2,12,4,1,1,4
05004005502719990031,4,2,0,8.5,1,0,0,0,0,1,0,3,1,0,0,1,0,7,1,0,0,4,1,0,0,1,0,05,COAHUILA DE ZARAGOZA,004,0055,111,1,1o03,4419.8701171875,1,13,,1,1,4
05004005502719990121,3,0,0,0,0,1,0,3,1,4,1,11,1,0,0,10,1,3,0,0,0,0,0,0,0,1,0,05,COAHUILA DE ZARAGOZA,004,0055,111,1,1o03,4310.830078125,1,18,,1,1,4
05004006102719990021,3,0,0,7,1,4,1,0,0,6,1,11,1,4,1,14,1,7,1,1,0,0,0,0,0,1,0,05,COAHUILA DE ZARAGOZA,004,0061,111,1,1o03,22821.150390625,1,16,,1,1,7
05004006102719990031,3,2,0,3,1,1,0,1,0,1,0,12.5,1,2,0,12,1,7,1,2,0,4,1,3,1,0,0,05,COAHUILA DE ZARAGOZA,004,0061,111,1,1o03,14044.51953125,2,16,4,1,1,6
05004006102719990041,3,1,0,7,1,0,0,0,0,8,1,16,1,1,0,15,1,7,1,3,1,3,1,0,0,1,0,05,COAHUILA DE ZARAGOZA,004,0061,111,1,1o03,13318.23046875,1,15,,1,1,7
05004006102719990141,5,9,1,7,1,5,1,0,0,0,0,0,0,6,1,6,1,7,1,0,0,6,1,3,1,6,0,05,COAHUILA DE ZARAGOZA,004,0061,111,1,1o03,11699.2099609375,1,14,,1,1,8
05004006102719990151,2,41.5,1,10,1,3,1,3,1,1,0,6,1,7,1,9.5,1,7,1,9.5,1,3,1,3,1,18,1,05,COAHUILA DE ZARAGOZA,004,0061,111,1,1o03,11699.2099609375,1,12,,1,1,12
05004009302719990021,4,14,1,1,0,2,0,0,0,0,0,1,0,5.5,1,0,0,7,1,0,0,1,0,0,0,2,0,05,COAHUILA DE ZARAGOZA,004,0093,111,1,1o03,375.19000244140625,2,12,4,1,1,3
05004009302719990051,3,11,1,3,1,0,0,0,0,1,0,1,0,2,0,15,1,7,1,1,0,4,1,3,1,4,0,05,COAHUILA DE ZARAGOZA,004,0093,111,1,1o03,278.4100036621094,1,19,,1,1,6
05004009302719990061,3,0,0,3,1,4,1,0,0,1,0,10,1,7,1,10,1,7,1,3,1,3,1,0,0,0,0,05,COAHUILA DE ZARAGOZA,004,0093,111,1,1o03,342.6700134277344,2,18,4,1,1,8
05018000109870050201,3,1,0,7,1,2,0,0,0,0,0,7,1,0,0,10,1,7,1,7,1,0,0,3,1,0,0,05,COAHUILA DE ZARAGOZA,018,0001,123,1,1o66,3401.719970703125,1,15,,3,2,6
05018000109870170261,2,7,1,3,1,4,1,3,1,7,1,3,1,1,0,3,1,3,0,3,1,3,1,0,0,3,0,05,COAHUILA DE ZARAGOZA,018,0001,123,1,1o66,3228.5400390625,2,19,4,3,2,9
05023041039779990011,4,0,0,7,1,3,1,0,0,0,0,1,0,2,0,10,1,5.5,0,0,0,3,1,3,1,1,0,05,COAHUILA DE ZARAGOZA,023,0410,112,1,1o32,6682.64013671875,1,16,,2,1,5
05023041039779990031,2,12,1,3,1,3,1,0,0,0,0,2,0,1,0,0,0,7,1,8.5,1,3,1,3,1,3,0,05,COAHUILA DE ZARAGOZA,023,0410,112,1,1o32,4512.0498046875,2,12,4,2,1,7
05023041039779990041,3,24.5,1,4,1,7,1,0,0,0,0,17,1,1,0,3,1,7,1,3,1,6,1,5.5,1,8,1,05,COAHUILA DE ZARAGOZA,023,0410,112,1,1o32,4024.64990234375,1,13,,2,1,10
05023041039779990051,3,6,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,5.5,0,0,0,6,1,3,1,19,1,05,COAHUILA DE ZARAGOZA,023,0410,112,1,1o32,10608.73046875,2,18,4,2,1,4
05023041039779990071,3,6,0,7,1,4,1,6,1,0,0,16,1,0,0,15.5,1,7,1,0,0,1,0,7,1,9,1,05,COAHUILA DE ZARAGOZA,023,0410,112,1,1o32,6682.64013671875,1,17,,2,1,8
05030000124560250161,5,4,0,0,0,3,1,0,0,1,0,10,1,0,0,7,1,7,1,0,0,3,1,1,0,0,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o64,11256.7197265625,1,13,,3,2,5
05030000124560270101,4,0,0,3,1,4,1,0,0,2,0,1,0,1,0,7,1,7,1,1,0,7,1,3,1,7,1,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o64,44597.0390625,2,14,4,3,2,7
05030000124560370171,5,3,0,7,1,3,1,3,1,0,0,0,0,0,0,10,1,7,1,0,0,7,1,3,1,0,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o64,15638.3798828125,1,16,,3,2,7
05030000126910040031,4,7,1,8,1,4,1,0,0,0,0,1,0,0,0,1,0,7,1,1,0,11,1,3,1,6,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,21773.380859375,2,14,4,3,2,6
05030000126910040071,2,3,0,8.5,1,4,1,0,0,0,0,0,0,5.5,1,4,1,7,1,0,0,5.5,1,3,1,3,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,10886.6904296875,2,14,4,3,2,7
05030000126910170101,2,10,1,6,1,2,0,3,1,1,0,19,1,3,1,5,1,7,1,0,0,3,1,0,0,0,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,2446.89990234375,2,19,4,3,2,8
05030000126910230111,3,1,0,3,1,0,0,3,1,0,0,7,1,0,0,1,0,7,1,3,1,0,0,0,0,1,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,6440.31005859375,2,17,4,3,2,5
05030000126910230561,2,0,0,3,1,2,0,3,1,2,0,6,1,0,0,13,1,3,0,0,0,0,0,1,0,0,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,21026.390625,1,18,,3,2,4
05030000126910290121,4,11,1,7,1,0,0,3,1,1,0,3,1,3,1,8,1,7,1,0,0,0,0,7,1,2,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,52770.94140625,2,12,4,3,2,8
05030000126910290331,2,10.5,1,0,0,5,1,3,1,0,0,7,1,1,0,12,1,7,1,4,1,7.5,1,0,0,6,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,17590.310546875,2,14,4,3,2,8
05030000126910380071,3,1,0,3,1,3,1,0,0,9,1,8,1,0,0,8,1,7,1,7,1,1,0,1,0,1,0,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,8580.6396484375,2,13,4,3,2,7
05030000126910440151,5,19,1,7,1,5,1,3,1,0,0,4,1,6,1,3,1,7,1,3,1,8,1,3,1,9,1,05,COAHUILA DE ZARAGOZA,030,0001,123,1,1o65,5251.4599609375,1,18,,3,2,12
050300001312A0140151,4,11,1,1,0,8.5,1,3,1,4,1,15,1,2,0,11,1,7,1,3,1,0,0,1,0,1,0,05,COAHUILA DE ZARAGOZA,030,0001,122,1,1o47,3743.64990234375,2,17,4,2,2,8
050300001312A0520321,3,3,0,7,1,3,1,3,1,1,0,6,1,2,0,7,1,7,1,0,0,3,1,3,1,2,0,05,COAHUILA DE ZARAGOZA,030,0001,122,1,1o47,9646.669921875,1,17,,2,2,8
050300001312A0650081,3,9.5,1,5.5,1,0,0,3,1,1,0,3,1,0,0,1,0,7,1,0,0,7,1,3,1,1,0,05,COAHUILA DE ZARAGOZA,030,0001,122,1,1o47,15096.150390625,1,12,,2,2,7
07004005400929990011,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,07,CHIAPAS,004,0054,7001,4,4o04,1584.77001953125,1,12,,1,1,0
07004005400929990041,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0,07,CHIAPAS,004,0054,7001,4,4o04,1890.9100341796875,2,18,4,1,1,1
07004005400929990151,4,7,1,7,1,1,0,0,0,0,0,7,1,6,1,6,1,7,1,0,0,0,0,3,1,0,0,07,CHIAPAS,004,0054,7001,4,4o04,2395.3798828125,2,12,4,1,1,7
07004005400929990201,5,4,0,7,1,1,0,0,0,0,0,0,0,0,0,10,1,7,1,0,0,0,0,3,1,0,0,07,CHIAPAS,004,0054,7001,4,4o04,3781.820068359375,2,16,4,1,1,4
07004005400929990251,4,5,0,7,1,1,0,1,0,0,0,0,0,2,0,22,1,7,1,0,0,0,0,0,0,1,0,07,CHIAPAS,004,0054,7001,4,4o04,1935.43994140625,1,15,,1,1,3
07004005400929990261,5,1,0,7,1,1,0,0,0,1,0,0,0,0,0,17,1,7,1,0,0,0,0,0,0,1,0,07,CHIAPAS,004,0054,7001,4,4o04,3169.530029296875,1,12,,1,1,3
07004005400929990281,3,3,0,7,1,2,0,0,0,0,0,3,1,4,1,11,1,7,1,0,0,0,0,0,0,1,0,07,CHIAPAS,004,0054,7001,4,4o04,3101.14990234375,2,15,4,1,1,5
07004005400929990291,4,6,0,7,1,1,0,0,0,0,0,0,0,3,1,18,1,7,1,1,0,0,0,3,1,5,0,07,CHIAPAS,004,0054,7001,4,4o04,3593.080078125,2,12,4,1,1,5
07004005400929990301,3,3,0,7,1,4,1,0,0,1,0,0,0,0,0,18,1,7,1,1,0,0,0,3,1,1,0,07,CHIAPAS,004,0054,7001,4,4o04,5409.2998046875,1,19,,1,1,5
07004005400929990311,4,7,1,7,1,1,0,0,0,0,0,0,0,4,1,11,1,7,1,0,0,1,0,3,1,1,0,07,CHIAPAS,004,0054,7001,4,4o04,3781.820068359375,2,16,4,1,1,6
07004005400929990331,3,4,0,7,1,1,0,0,0,0,0,0,0,1,0,18,1,7,1,0,0,0,0,0,0,1,0,07,CHIAPAS,004,0054,7001,4,4o04,1584.77001953125,1,12,,1,1,3
07004016400929990091,3,4,0,7,1,0,0,0,0,0,0,4,1,0,0,8,1,3,0,0,0,1,0,0,0,0,0,07,CHIAPAS,004,0164,7001,4,4o04,449.8500061035156,2,19,4,1,1,3
07007000100600060031,4,4,0,5.5,1,1,0,0,0,0,0,4,1,0,0,18,1,7,1,4,1,0,0,3,1,8,1,07,CHIAPAS,007,0001,7002,4,4o95,1435.9100341796875,1,17,,1,2,7
07007000100600060051,4,16,1,7,1,3,1,0,0,1,0,0,0,3,1,15,1,7,1,1,0,10,1,7,1,8,1,07,CHIAPAS,007,0001,7002,4,4o95,1817.199951171875,1,14,,1,2,9
07007000100600060091,4,1,0,7,1,0,0,0,0,0,0,3,1,0,0,7,1,7,1,3,1,0,0,7,1,7,1,07,CHIAPAS,007,0001,7002,4,4o95,1435.9100341796875,1,16,,1,2,7
07007000100600160071,3,4,0,7,1,3,1,0,0,0,0,0,0,1,0,4,1,3,0,0,0,3,1,0,0,4,0,07,CHIAPAS,007,0001,7002,4,4o95,1944.7900390625,2,15,4,1,2,4
07007000100600160101,3,2,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,7,1,3,1,3,1,0,0,1,0,07,CHIAPAS,007,0001,7002,4,4o95,6127.33984375,2,16,4,1,2,4
07007000100600160131,3,12,1,7,1,1,0,0,0,0,0,0,0,1,0,9,1,7,1,1,0,3,1,0,0,1,0,07,CHIAPAS,007,0001,7002,4,4o95,2253.2900390625,2,12,4,1,2,5
07007000100600230011,4,0,0,7,1,1,0,0,0,0,0,0,0,3,1,11,1,7,1,0,0,0,0,0,0,2,0,07,CHIAPAS,007,0001,7002,4,4o95,4094.919921875,2,13,4,1,2,4
07007000100600230031,3,1,0,7,1,0,0,0,0,0,0,0,0,4,1,8,1,7,1,0,0,0,0,3,1,6,0,07,CHIAPAS,007,0001,7002,4,4o95,1855.8800048828125,2,18,4,1,2,5
07007000100600230061,3,2,0,7,1,1,0,0,0,0,0,1,0,3,1,8,1,7,1,3,1,3,1,0,0,9,1,07,CHIAPAS,007,0001,7002,4,4o95,2356.18994140625,2,15,4,1,2,7
07007000100600230071,4,0,0,7,1,0,0,0,0,0,0,0,0,1,0,7,1,7,1,0,0,0,0,0,0,1,0,07,CHIAPAS,007,0001,7002,4,4o95,1855.8800048828125,2,18,4,1,2,3
07007000100600230091,2,7,1,7,1,0,0,0,0,0,0,0,0,1,0,8,1,7,1,0,0,3,1,0,0,4,0,07,CHIAPAS,007,0001,7002,4,4o95,1364.969970703125,2,14,4,1,2,5
07007000100600370011,3,3,0,7,1,3,1,0,0,0,0,11.5,1,7,1,13,1,7,1,5.5,1,3,1,1,0,0,0,07,CHIAPAS,007,0001,7002,4,4o95,4800.490234375,2,14,4,1,2,8
07007000100600370071,2,8,1,7,1,5.5,1,0,0,0,0,7,1,12.5,1,13,1,7,1,0,0,3,1,0,0,9.5,1,07,CHIAPAS,007,0001,7002,4,4o95,2071.6298828125,2,15,4,1,2,9
07007000100600570011,5,0,0,7,1,0,0,0,0,0,0,0,0,1,0,9,1,7,1,0,0,0,0,0,0,1,0,07,CHIAPAS,007,0001,7002,4,4o95,44513.23828125,1,16,,1,2,3
07014000100460040021,1,3,0,3,1,1,0,1,0,1,0,4,1,0,0,17,1,7,1,0,0,3,1,3,1,7,1,07,CHIAPAS,014,0001,7002,4,4o40,3506.89990234375,2,19,4,1,2,7
07014000100460040061,3,3,0,3,1,4,1,0,0,0,0,4,1,0,0,10,1,7,1,0,0,3,1,3,1,0,0,07,CHIAPAS,014,0001,7002,4,4o40,2302.9599609375,1,13,,1,2,7
07014000100460040081,2,4,0,3,1,4,1,0,0,0,0,2,0,3,1,8,1,3,0,0,0,3,1,1,0,0,0,07,CHIAPAS,014,0001,7002,4,4o40,7013.7998046875,2,19,4,1,2,5
07014000100460110081,3,11,1,7,1,1,0,0,0,0,0,6,1,0,0,15,1,7,1,3,1,1,0,0,0,3,0,07,CHIAPAS,014,0001,7002,4,4o40,2159.489990234375,1,13,,1,2,6
07014000100460110371,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0,0,0,0,0,0,0,07,CHIAPAS,014,0001,7002,4,4o40,3131.199951171875,2,15,4,1,2,3
07014000100460130041,5,0,0,7,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,4,0,07,CHIAPAS,014,0001,7002,4,4o40,4686,2,13,4,1,2,2
07014000100460130211,3,1,0,7,1,1,0,0,0,0,0,0,0,0,0,15,1,7,1,0,0,0,0,1,0,6,0,07,CHIAPAS,014,0001,7002,4,4o40,3124,2,14,4,1,2,3
07014000100460130321,6,10,1,10,1,0,0,0,0,0,0,3,1,0,0,10,1,7,1,0,0,1,0,3,1,3,0,07,CHIAPAS,014,0001,7002,4,4o40,2204.070068359375,1,17,,1,2,6
07014000100460250011,3,10,1,8,1,1,0,0,0,0,0,3,1,6,1,9.5,1,7,1,1,0,1,0,4,1,6,0,07,CHIAPAS,014,0001,7002,4,4o40,2581.510009765625,1,16,,1,2,7
07014000100460250051,3,2,0,7,1,1,0,0,0,0,0,0,0,0,0,10,1,7,1,0,0,0,0,3,1,4,0,07,CHIAPAS,014,0001,7002,4,4o40,1290.75,1,18,,1,2,4
07014000100460250081,3,3,0,3,1,1,0,0,0,0,0,0,0,3,1,11,1,7,1,0,0,0,0,0,0,4,0,07,CHIAPAS,014,0001,7002,4,4o40,3658.97998046875,2,12,4,1,2,4
07014000100460390021,2,4,0,5.5,1,1,0,0,0,0,0,0,0,0,0,4,1,5.5,0,0,0,4,1,0,0,9,1,07,CHIAPAS,014,0001,7002,4,4o40,2674.010009765625,2,19,4,1,2,4
07014000100460390041,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,10,1,7,1,0,0,0,0,0,0,2,0,07,CHIAPAS,014,0001,7002,4,4o40,1387.56005859375,1,16,,1,2,3
07014000100460390061,3,22,1,4,1,4,1,0,0,0,0,0,0,7,1,14,1,7,1,0,0,0,0,3,1,22,1,07,CHIAPAS,014,0001,7002,4,4o40,878.010009765625,1,13,,1,2,8
07020074302029990031,6,1,0,7,1,1,0,0,0,0,0,0,0,0,0,13,1,7,1,1,0,0,0,3,1,6,0,07,CHIAPAS,020,0743,7001,4,4o03,54845.171875,2,14,4,1,1,4
07020113502029990021,1,1,0,7,1,1,0,0,0,0,0,0,0,3,1,11,1,7,1,3,1,0,0,1,0,12.5,1,07,CHIAPAS,020,1135,7001,4,4o03,5757.83984375,1,19,,1,1,6
07020113502029990031,3,1,0,3,1,4,1,0,0,0,0,0,0,0,0,8.5,1,7,1,0,0,0,0,0,0,2,0,07,CHIAPAS,020,1135,7001,4,4o03,5757.83984375,1,19,,1,1,4
07020113502029990051,1,3,0,7,1,5,1,0,0,3,1,4,1,1,0,10,1,7,1,1,0,0,0,3,1,6,0,07,CHIAPAS,020,1135,7001,4,4o03,5757.83984375,1,18,,1,1,7
07020113502029990061,3,1,0,7,1,1,0,0,0,1,0,0,0,6,1,11,1,7,1,1,0,0,0,3,1,7,1,07,CHIAPAS,020,1135,7001,4,4o03,5099.4599609375,2,14,4,1,1,6
07020113502029990111,2,1,0,7,1,0,0,0,0,0,0,11,1,1,0,2,0,7,1,0,0,3,1,3,1,2,0,07,CHIAPAS,020,1135,7001,4,4o03,4025.5,2,16,4,1,1,5
07020113502029990151,3,7,1,3,1,4,1,1,0,0,0,9,1,3,1,11,1,3,0,0,0,4,1,3,1,7,1,07,CHIAPAS,020,1135,7001,4,4o03,12076.5,2,19,4,1,1,9
07020113502029990171,3,4,0,5.5,1,3,1,0,0,0,0,3,1,0,0,15.5,1,0,0,0,0,0,0,3,1,9,1,07,CHIAPAS,020,1135,7001,4,4o03,2549.72998046875,2,12,4,1,1,6
07027062204680090191,2,9,1,0,0,1,0,3,1,1,0,0,0,0,0,2,0,7,1,3,1,3,1,1,0,6,0,07,CHIAPAS,027,0622,7002,4,4o76,12781.7197265625,2,12,4,3,2,5
07027062204680140011,2,9,1,3,1,6,1,0,0,3,1,6,1,3,1,12.5,1,7,1,1,0,15,1,7,1,8,1,07,CHIAPAS,027,0622,7002,4,4o76,10944.4697265625,1,14,,3,2,11
07027062204680200091,6,13,1,0,0,1,0,0,0,3,1,1,0,1,0,2,0,7,1,0,0,10,1,0,0,7,1,07,CHIAPAS,027,0622,7002,4,4o76,7711.10986328125,1,12,,3,2,5
07027062204680330151,5,5,0,0,0,4,1,0,0,1,0,0,0,3,1,6,1,7,1,4,1,0,0,1,0,0,0,07,CHIAPAS,027,0622,7002,4,4o76,16103.3203125,1,19,,3,2,5
07030004201810010061,3,2,0,7,1,2,0,0,0,1,0,4,1,2,0,16.5,1,7,1,1,0,3,1,3,1,2,0,07,CHIAPAS,030,0042,7002,4,4o41,5318.56982421875,1,16,,1,2,6
07030004201810060011,3,1,0,3,1,2,0,0,0,3,1,1,0,0,0,13,1,7,1,0,0,1,0,3,1,4,0,07,CHIAPAS,030,0042,7002,4,4o41,2799.239990234375,1,17,,1,2,5
07030004201810060061,1,6,0,7,1,1,0,0,0,0,0,3,1,1,0,15,1,7,1,0,0,7,1,3,1,1,0,07,CHIAPAS,030,0042,7002,4,4o41,5394.509765625,2,19,,1,2,6
07030004201810070041,4,2,0,7,1,0,0,0,0,1,0,0,0,1,0,14,1,7,1,3,1,0,0,0,0,2,0,07,CHIAPAS,030,0042,7002,4,4o41,2024.31005859375,1,12,,1,2,4
07030004201810110011,2,8,1,7,1,1,0,0,0,1,0,4,1,14,1,11,1,7,1,3,1,3,1,3,1,0,0,07,CHIAPAS,030,0042,7002,4,4o41,4534.02978515625,2,15,4,1,2,9
07030004201810110081,2,3,0,0,0,2,0,0,0,2,0,1,0,0,0,6,1,7,1,1,0,6,1,1,0,0,0,07,CHIAPAS,030,0042,7002,4,4o41,1751.0899658203125,2,14,4,1,2,3
07030004201810140021,2,1,0,7,1,0,0,0,0,0,0,14,1,1,0,9,1,7,1,1,0,0,0,0,0,0,0,07,CHIAPAS,030,0042,7002,4,4o41,22160.689453125,1,17,,1,2,4
07030004201810140081,4,5,0,7,1,1,0,0,0,1,0,0,0,10,1,7,1,7,1,7,1,7,1,3,1,10,1,07,CHIAPAS,030,0042,7002,4,4o41,28045.169921875,1,13,,1,2,8
07030004201810210011,4,1,0,6,1,0,0,0,0,0,0,0,0,3,1,8,1,7,1,0,0,4,1,5.5,1,3,0,07,CHIAPAS,030,0042,7002,4,4o41,22436.140625,1,14,,1,2,6
07064002200489990031,2,0,0,7,1,0,0,0,0,0,0,3,1,0,0,7,1,3,0,0,0,3,1,0,0,1,0,07,CHIAPAS,064,0022,7001,4,4o90,1488.6500244140625,1,13,,1,1,4
07064002200489990051,3,1,0,7,1,0,0,0,0,0,0,1,0,1,0,3,1,7,1,0,0,0,0,0,0,0,0,07,CHIAPAS,064,0022,7001,4,4o90,1125.050048828125,2,13,4,1,1,3
07064002200489990131,3,5,0,7,1,1,0,0,0,0,0,0,0,4,1,10,1,7,1,0,0,0,0,0,0,3,0,07,CHIAPAS,064,0022,7001,4,4o90,7272.2099609375,1,15,,1,1,4
07064003000489990061,3,2,0,7,1,0,0,0,0,0,0,0,0,4,1,15,1,7,1,0,0,0,0,3,1,4,0,07,CHIAPAS,064,0030,7001,4,4o90,319.07000732421875,1,15,,1,1,5
07064003000489990081,3,19,1,7,1,0,0,0,0,0,0,3,1,3,1,13,1,7,1,3,1,3,1,3,1,9,1,07,CHIAPAS,064,0030,7001,4,4o90,623.4600219726562,2,18,4,1,1,10
07064003000489990091,2,5,0,5.5,1,0,0,0,0,0,0,0,0,4,1,8,1,7,1,1,0,0,0,0,0,7,1,07,CHIAPAS,064,0030,7001,4,4o90,98.72000122070312,2,12,4,1,1,5
07064003000489990101,3,3,0,7,1,0,0,0,0,0,0,3,1,0,0,15,1,7,1,0,0,0,0,1,0,5,0,07,CHIAPAS,064,0030,7001,4,4o90,319.07000732421875,1,15,,1,1,4
07064003000489990111,3,9,1,5.5,1,3,1,0,0,0,0,1,0,3,1,8,1,0,0,0,0,0,0,0,0,8,1,07,CHIAPAS,064,0030,7001,4,4o90,130.6300048828125,1,13,,1,1,6
07064003000489990121,4,5,0,7,1,1,0,0,0,0,0,0,0,2,0,17,1,7,1,0,0,0,0,0,0,7,1,07,CHIAPAS,064,0030,7001,4,4o90,197.4499969482422,2,12,4,1,1,4
07064014500489990011,3,11,1,7,1,0,0,0,0,0,0,0,0,1,0,17,1,7,1,3,1,0,0,3,1,16,1,07,CHIAPAS,064,0145,7001,4,4o90,93.98999786376953,2,14,4,1,1,7
07064014500489990031,3,32,1,3,1,0,0,0,0,0,0,0,0,3,1,15,1,7,1,0,0,1,0,3,1,15,1,07,CHIAPAS,064,0145,7001,4,4o90,187.97999572753906,2,14,4,1,1,7
07064014500489990051,3,7,1,7,1,1,0,0,0,0,0,0,0,0,0,11,1,7,1,0,0,1,0,1,0,12,1,07,CHIAPAS,064,0145,7001,4,4o90,373.1000061035156,1,13,,1,1,5
07064014500489990061,4,7,1,7,1,0,0,0,0,0,0,0,0,0,0,21,1,7,1,0,0,0,0,0,0,12,1,07,CHIAPAS,064,0145,7001,4,4o90,248.72999572753906,1,12,,1,1,5
07064014500489990091,2,6,0,7,1,0,0,0,0,0,0,0,0,0,0,14,1,7,1,0,0,0,0,0,0,6,0,07,CHIAPAS,064,0145,7001,4,4o90,124.37000274658203,1,13,,1,1,3
07064014500489990131,3,10,1,7,1,0,0,0,0,0,0,0,0,0,0,21,1,7,1,0,0,1,0,3,1,3,0,07,CHIAPAS,064,0145,7001,4,4o90,248.72999572753906,1,14,,1,1,5
07067001700169990011,3,0,0,7,1,1,0,0,0,3,1,0,0,0,0,14,1,7,1,0,0,0,0,0,0,10.5,1,07,CHIAPAS,067,0017,7001,4,4o05,432.8599853515625,1,15,,1,1,5
07067001700169990021,1,0,0,7,1,1,0,0,0,5.5,1,0,0,0,0,14,1,7,1,0,0,0,0,0,0,11,1,07,CHIAPAS,067,0017,7001,4,4o05,231.19000244140625,2,15,4,1,1,5
07067001700169990031,5,3,0,3,1,1,0,0,0,3,1,0,0,4,1,17,1,7,1,0,0,3,1,3,1,10,1,07,CHIAPAS,067,0017,7001,4,4o05,865.719970703125,1,15,,1,1,8
07067001700169990061,3,11,1,3,1,2,0,0,0,2,0,1,0,5.5,1,3,1,0,0,1,0,6,1,0,0,19,1,07,CHIAPAS,067,0017,7001,4,4o05,708.8699951171875,1,13,,1,1,6
07067001700169990091,5,3,0,3,1,1,0,0,0,0,0,3,1,1,0,10,1,7,1,3,1,3,1,0,0,6,0,07,CHIAPAS,067,0017,7001,4,4o05,1063.300048828125,1,13,,1,1,6
07067001700169990111,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,1,3,0,3,1,0,0,1,0,7,1,07,CHIAPAS,067,0017,7001,4,4o05,267.8599853515625,2,13,4,1,1,4
07067001700169990151,4,12,1,5.5,1,4,1,0,0,3,1,1,0,2,0,9.5,1,7,1,0,0,9,1,3,1,12,1,07,CHIAPAS,067,0017,7001,4,4o05,1731.43994140625,1,15,,1,1,9
07067002900169990011,3,5,0,7,1,1,0,0,0,2,0,7,1,4,1,18,1,7,1,0,0,1,0,3,1,9.5,1,07,CHIAPAS,067,0029,7001,4,4o05,10858.4296875,2,19,4,1,1,7
07067002900169990021,4,1,0,3,1,3,1,0,0,1,0,10,1,8,1,13.5,1,7,1,1,0,1,0,3,1,0,0,07,CHIAPAS,067,0029,7001,4,4o05,4585.10986328125,2,12,4,1,1,7
07067002900169990031,2,9,1,8,1,6,1,0,0,3,1,7,1,12.5,1,17,1,7,1,0,0,8.5,1,3,1,17,1,07,CHIAPAS,067,0029,7001,4,4o05,6066.9501953125,1,12,,1,1,11
07067002900169990051,3,14,1,7,1,4,1,0,0,3,1,3,1,5.5,1,12.5,1,7,1,3,1,3,1,3,1,16.5,1,07,CHIAPAS,067,0029,7001,4,4o05,5177.08984375,1,16,,1,1,12
07067002900169990071,3,3,0,1,0,3,1,0,0,1,0,1,0,3,1,7,1,3,0,0,0,1,0,1,0,4,0,07,CHIAPAS,067,0029,7001,4,4o05,5177.08984375,1,19,,1,1,3
07067002900169990081,4,3,0,0,0,1,0,0,0,1,0,3,1,3,1,6,1,7,1,0,0,0,0,0,0,0,0,07,CHIAPAS,067,0029,7001,4,4o05,7238.9599609375,2,16,4,1,1,4
